timestamp_s,true_x,true_y,lon,lat,reference_origin_lat,reference_origin_lon,dataset_id,path_complexity,density
36.0,-420.7439392732446,-2118.441636726881,-0.13417258126201043,51.48896971499213,51.508,-0.1281,S-D,simple,dense
37.0,-419.4851637587281,-2117.96197447335,-0.13415441340291842,51.488974023871464,51.508,-0.1281,S-D,simple,dense
38.0,-418.2264563679642,-2117.482132231032,-0.13413624652705394,51.48897833436767,51.508,-0.1281,S-D,simple,dense
39.0,-416.9679655831753,-2117.0017183235673,-0.13411808277745527,51.48898264999923,51.508,-0.1281,S-D,simple,dense
40.0,-415.70947456708336,-2116.521304734754,-0.1340999190245182,51.48898696562792,51.508,-0.1281,S-D,simple,dense
41.0,-414.4509833196882,-2116.0408914638847,-0.13408175526824273,51.48899128125376,51.508,-0.1281,S-D,simple,dense
42.0,-413.1924918411276,-2115.560478512375,-0.13406359150863087,51.488995596876734,51.508,-0.1281,S-D,simple,dense
43.0,-411.9340001312914,-2115.0800658823505,-0.134045427745681,51.488999912496816,51.508,-0.1281,S-D,simple,dense
44.0,-410.7868302583528,-2114.4119243469277,-0.1340288706865662,51.489005914514344,51.508,-0.1281,S-D,simple,dense
45.0,-409.7652198203098,-2113.532043944419,-0.13401412582199643,51.48901381861448,51.508,-0.1281,S-D,simple,dense
46.0,-408.7436090299836,-2112.6521637600094,-0.13399938095234218,51.489021722712664,51.508,-0.1281,S-D,simple,dense
47.0,-408.1975756530727,-2111.487269281645,-0.13399150007339525,51.48903218713781,51.508,-0.1281,S-D,simple,dense
48.0,-407.9091713351788,-2110.16797724429,-0.13398733754485176,51.48904403853982,51.508,-0.1281,S-D,simple,dense
49.0,-407.6207668594744,-2108.8486852295946,-0.1339831750140306,51.48905588994163,51.508,-0.1281,S-D,simple,dense
50.0,-407.33236222606774,-2107.529393236143,-0.13397901248093333,51.48906774134325,51.508,-0.1281,S-D,simple,dense
51.0,-407.04395743493484,-2106.2101012653507,-0.1339748499455596,51.489079592744666,51.508,-0.1281,S-D,simple,dense
52.0,-406.60653234772195,-2105.0336967774288,-0.13396853660592425,51.489090160565986,51.508,-0.1281,S-D,simple,dense
53.0,-405.3055413872397,-2104.6853195817703,-0.13394975945290735,51.48909329009158,51.508,-0.1281,S-D,simple,dense
54.0,-403.97132615644057,-2104.5306107210636,-0.13393050277526147,51.48909467986492,51.508,-0.1281,S-D,simple,dense
55.0,-402.62906850360406,-2104.4227822864677,-0.13391113002164445,51.489095648504225,51.508,-0.1281,S-D,simple,dense
56.0,-401.28681080253466,-2104.314954211595,-0.13389175726733124,51.489096617140305,51.508,-0.1281,S-D,simple,dense
57.0,-400.2605364494913,-2103.975515004997,-0.1338769450886538,51.48909966637458,51.508,-0.1281,S-D,simple,dense
58.0,-400.41515719241454,-2102.669995538496,-0.13387917672395153,51.489111394055485,51.508,-0.1281,S-D,simple,dense
59.0,-399.9406693198505,-2101.40599049549,-0.13387232845854583,51.489122748805976,51.508,-0.1281,S-D,simple,dense
60.0,-399.46618120463773,-2100.1419855013446,-0.133865480189638,51.48913410355603,51.508,-0.1281,S-D,simple,dense
61.0,-398.99169284688145,-2098.877980562432,-0.13385863191722952,51.489145458305586,51.508,-0.1281,S-D,simple,dense
62.0,-398.5172042463887,-2097.61397567592,-0.13385178364131767,51.48915681305468,51.508,-0.1281,S-D,simple,dense
63.0,-398.05010723364614,-2096.3473974433186,-0.13384504204791048,51.48916819092052,51.508,-0.1281,S-D,simple,dense
64.0,-397.64182115738936,-2095.060344674057,-0.13383914927051122,51.48917975271227,51.508,-0.1281,S-D,simple,dense
65.0,-397.2335348671798,-2093.773291945866,-0.133833256490024,51.489191314503636,51.508,-0.1281,S-D,simple,dense
66.0,-396.8252483630503,-2092.4862392573295,-0.1338273637064493,51.489202876294655,51.508,-0.1281,S-D,simple,dense
67.0,-396.41696164477884,-2091.199186610572,-0.13382147091978389,51.4892144380853,51.508,-0.1281,S-D,simple,dense
68.0,-396.0086747127234,-2089.9121340041766,-0.13381557813003295,51.48922599987557,51.508,-0.1281,S-D,simple,dense
69.0,-395.54113993507616,-2088.6460495787205,-0.13380883021838155,51.48923737330548,51.508,-0.1281,S-D,simple,dense
70.0,-395.05376744698833,-2087.3869858213025,-0.13380179598981037,51.48924868366765,51.508,-0.1281,S-D,simple,dense
71.0,-394.5663947110164,-2086.1279221184086,-0.1337947617576615,51.489259994029325,51.508,-0.1281,S-D,simple,dense
72.0,-394.0790217271036,-2084.8688584728725,-0.1337877275219341,51.48927130439049,51.508,-0.1281,S-D,simple,dense
73.0,-393.59160998281925,-2083.609809887536,-0.13378069272677975,51.489282614616364,51.508,-0.1281,S-D,simple,dense
74.0,-393.10370187517515,-2082.3509546871137,-0.13377365076763192,51.48929392310504,51.508,-0.1281,S-D,simple,dense
75.0,-392.6157935190117,-2081.0920995405086,-0.1337666088048972,51.48930523159323,51.508,-0.1281,S-D,simple,dense
76.0,-392.12788491501755,-2079.8332444505522,-0.13375956683858556,51.4893165400809,51.508,-0.1281,S-D,simple,dense
77.0,-391.6399760625866,-2078.5743894158295,-0.13375252486868824,51.48932784856808,51.508,-0.1281,S-D,simple,dense
78.0,-391.15206696193934,-2077.315534434215,-0.13374548289520843,51.489339157054786,51.508,-0.1281,S-D,simple,dense
79.0,-390.66415761324106,-2076.0566795099576,-0.13373844091814852,51.48935046554098,51.508,-0.1281,S-D,simple,dense
80.0,-390.1756140638918,-2074.798072456559,-0.13373138978769472,51.4893617718005,51.508,-0.1281,S-D,simple,dense
81.0,-389.68557944515084,-2073.5400482303316,-0.13372431713669317,51.48937307282441,51.508,-0.1281,S-D,simple,dense
82.0,-389.1955445775875,-2072.282024062878,-0.13371724448210034,51.489384373847784,51.508,-0.1281,S-D,simple,dense
83.0,-388.7055094606508,-2071.0239999478244,-0.13371017182390835,51.489395674870686,51.508,-0.1281,S-D,simple,dense
84.0,-388.21547409489176,-2069.7659758908367,-0.1337030991621251,51.48940697589307,51.508,-0.1281,S-D,simple,dense
85.0,-387.7254384800091,-2068.507951887666,-0.13369602649674628,51.48941827691497,51.508,-0.1281,S-D,simple,dense
86.0,-387.2354026159701,-2067.249927939728,-0.13368895382777135,51.48942957793637,51.508,-0.1281,S-D,simple,dense
87.0,-386.7453665030277,-2065.9919040498553,-0.13368188115520405,51.48944087895725,51.508,-0.1281,S-D,simple,dense
88.0,-386.21836032612117,-2064.7499014300656,-0.1336742748951106,51.48945203605661,51.508,-0.1281,S-D,simple,dense
89.0,-385.6409181304009,-2063.529755684609,-0.13366594069387724,51.48946299681233,51.508,-0.1281,S-D,simple,dense
90.0,-385.0634756520043,-2062.309610013504,-0.133657606488564,51.489473957567384,51.508,-0.1281,S-D,simple,dense
91.0,-384.4860328906284,-2061.0894644181676,-0.13364927227916656,51.48948491832176,51.508,-0.1281,S-D,simple,dense
92.0,-383.9085898463558,-2059.869318895767,-0.13364093806568605,51.48949587907547,51.508,-0.1281,S-D,simple,dense
93.0,-383.3311465194069,-2058.6491734491347,-0.1336326038481257,51.48950683982851,51.508,-0.1281,S-D,simple,dense
94.0,-382.75370290978174,-2057.4290280782707,-0.1336242696264855,51.48951780058086,51.508,-0.1281,S-D,simple,dense
95.0,-382.1762590172322,-2056.2088827803427,-0.13361593540076186,51.489528761332565,51.508,-0.1281,S-D,simple,dense
96.0,-381.46004381006543,-2055.076888124952,-0.13360559829393598,51.48953893021357,51.508,-0.1281,S-D,simple,dense
97.0,-380.60715350340206,-2054.0317125774604,-0.13359328856060093,51.48954831918525,51.508,-0.1281,S-D,simple,dense
98.0,-379.754262844261,-2052.9865371779656,-0.13358097882217856,51.489557708155616,51.508,-0.1281,S-D,simple,dense
99.0,-378.9013718325613,-2051.9413619356724,-0.13356866907866774,51.489567097124564,51.508,-0.1281,S-D,simple,dense
100.0,-378.04848046868347,-2050.8961868470396,-0.13355635933007395,51.489576486092126,51.508,-0.1281,S-D,simple,dense
101.0,-377.19558875216444,-2049.851011913485,-0.13354404957639052,51.4895858750583,51.508,-0.1281,S-D,simple,dense
102.0,-376.34269668302994,-2048.805837133591,-0.1335317398176178,51.489595264023095,51.508,-0.1281,S-D,simple,dense
103.0,-375.4898042616932,-2047.760662508066,-0.1335194300537617,51.4896046529865,51.508,-0.1281,S-D,simple,dense
104.0,-374.63691148765844,-2046.7154880326616,-0.13350712028481518,51.48961404194856,51.508,-0.1281,S-D,simple,dense
105.0,-373.78401836125784,-2045.6703137144589,-0.13349481051078296,51.489623430909205,51.508,-0.1281,S-D,simple,dense
106.0,-372.8791103890117,-2044.6716796776916,-0.13348175000846035,51.48963240179139,51.508,-0.1281,S-D,simple,dense
107.0,-371.94083662712274,-2043.7028996376855,-0.13346820793896572,51.48964110449056,51.508,-0.1281,S-D,simple,dense
108.0,-371.0025625073261,-2042.7341197810813,-0.13345466586430543,51.48964980718808,51.508,-0.1281,S-D,simple,dense
109.0,-370.06428802973704,-2041.7653401100033,-0.1334411237844811,51.48965850988394,51.508,-0.1281,S-D,simple,dense
110.0,-369.12601319427137,-2040.7965606251596,-0.1334275816994916,51.48966721257812,51.508,-0.1281,S-D,simple,dense
111.0,-368.187738000984,-2039.8277813223015,-0.13341403960933765,51.48967591527067,51.508,-0.1281,S-D,simple,dense
112.0,-367.2494624497373,-2038.8590022042617,-0.13340049751401728,51.48968461796155,51.508,-0.1281,S-D,simple,dense
113.0,-366.31118654067075,-2037.89022327104,-0.13338695541353252,51.48969332065078,51.508,-0.1281,S-D,simple,dense
114.0,-365.372910273669,-2036.9214445226364,-0.1333734133078817,51.489702023338346,51.508,-0.1281,S-D,simple,dense
115.0,-364.4346336487647,-2035.9526659569267,-0.13335987119706527,51.48971072602427,51.508,-0.1281,S-D,simple,dense
116.0,-363.46963290408956,-2035.010774937259,-0.1333459433780453,51.48971918717526,51.508,-0.1281,S-D,simple,dense
117.0,-362.50086960969253,-2034.0726693349911,-0.13333196125428842,51.48972761432127,51.508,-0.1281,S-D,simple,dense
118.0,-361.53210595815904,-2033.134563927455,-0.13331797912537702,51.48973604146553,51.508,-0.1281,S-D,simple,dense
119.0,-360.56334194930145,-2032.196458716775,-0.13330399699130835,51.48974446860801,51.508,-0.1281,S-D,simple,dense
120.0,-359.59457758328347,-2031.2583537029511,-0.13329001485208478,51.48975289574873,51.508,-0.1281,S-D,simple,dense
121.0,-358.62581285996714,-2030.3202488852753,-0.13327603270770436,51.48976132288769,51.508,-0.1281,S-D,simple,dense
122.0,-357.6570477793527,-2029.382144261623,-0.13326205055816706,51.489769750024905,51.508,-0.1281,S-D,simple,dense
123.0,-356.688282341495,-2028.4440398341187,-0.1332480684034737,51.48977817716036,51.508,-0.1281,S-D,simple,dense
124.0,-355.7195165464493,-2027.5059356013462,-0.13323408624362504,51.48978660429406,51.508,-0.1281,S-D,simple,dense
125.0,-354.750750394188,-2026.5678315654297,-0.1332201040786207,51.489795031426,51.508,-0.1281,S-D,simple,dense
126.0,-353.78198388479547,-2025.6297277270776,-0.1332061219084619,51.48980345855616,51.508,-0.1281,S-D,simple,dense
127.0,-352.8132170179927,-2024.6916240813327,-0.13319213973314462,51.48981188568459,51.508,-0.1281,S-D,simple,dense
128.0,-351.844449794138,-2023.7535206345683,-0.13317815755267404,51.48982031281123,51.508,-0.1281,S-D,simple,dense
129.0,-350.8756822129041,-2022.8154173825358,-0.1331641753670454,51.48982873993613,51.508,-0.1281,S-D,simple,dense
130.0,-349.90691427437196,-2021.8773143245269,-0.13315019317625987,51.48983716705928,51.508,-0.1281,S-D,simple,dense
131.0,-348.938145978762,-2020.9392114654981,-0.13313621098032066,51.48984559418064,51.508,-0.1281,S-D,simple,dense
132.0,-347.9693773259089,-2020.0011087997852,-0.1331222287792254,51.48985402130027,51.508,-0.1281,S-D,simple,dense
133.0,-347.00971150604073,-2019.0537568008085,-0.13310837795897212,51.48986253150807,51.508,-0.1281,S-D,simple,dense
134.0,-346.06196869008625,-2018.0942899519177,-0.13309469922298056,51.48987115054542,51.508,-0.1281,S-D,simple,dense
135.0,-345.1142255164204,-2017.1348232920939,-0.13308102048182616,51.48987976958107,51.508,-0.1281,S-D,simple,dense
136.0,-344.16648198498797,-2016.175356821337,-0.13306734173550813,51.48988838861502,51.508,-0.1281,S-D,simple,dense
137.0,-343.21873809556877,-2015.2158905361061,-0.1330536629840233,51.48989700764731,51.508,-0.1281,S-D,simple,dense
138.0,-342.27099384832786,-2014.2564244406503,-0.133039984227374,51.48990562667789,51.508,-0.1281,S-D,simple,dense
139.0,-341.3232492433205,-2013.296958532137,-0.13302630546556113,51.48991424570679,51.508,-0.1281,S-D,simple,dense
140.0,-340.3755042804639,-2012.3374928105661,-0.1330126266985834,51.48992286473402,51.508,-0.1281,S-D,simple,dense
141.0,-339.4277589597874,-2011.3780272787703,-0.13299894792644126,51.489931483759534,51.508,-0.1281,S-D,simple,dense
142.0,-338.4800132811758,-2010.4185619339169,-0.13298526914913308,51.48994010278337,51.508,-0.1281,S-D,simple,dense
143.0,-337.53226724471665,-2009.459096777422,-0.1329715903666601,51.48994872180552,51.508,-0.1281,S-D,simple,dense
144.0,-336.5845208505186,-2008.49963180787,-0.13295791157902387,51.48995734082599,51.508,-0.1281,S-D,simple,dense
145.0,-335.6367740985006,-2007.5401670273845,-0.13294423278622325,51.48996595984475,51.508,-0.1281,S-D,simple,dense
146.0,-334.6890269884648,-2006.5807024331334,-0.13293055398825537,51.489974578861855,51.508,-0.1281,S-D,simple,dense
147.0,-333.741279520857,-2005.6212380293655,-0.13291687518512668,51.48998319787724,51.508,-0.1281,S-D,simple,dense
148.0,-332.79353169520715,-2004.6617738118318,-0.13290319637683037,51.48999181689095,51.508,-0.1281,S-D,simple,dense
149.0,-331.8457835119286,-2003.7023097826568,-0.13288951756337242,51.49000043590297,51.508,-0.1281,S-D,simple,dense
150.0,-330.8981726660652,-2002.7427091891677,-0.13287584073210015,51.490009056141766,51.508,-0.1281,S-D,simple,dense
151.0,-329.95100130909935,-2001.7826719546943,-0.13286217024395441,51.49001768030298,51.508,-0.1281,S-D,simple,dense
152.0,-329.0038295941173,-2000.822634906455,-0.13284849975064145,51.49002630446251,51.508,-0.1281,S-D,simple,dense
153.0,-328.0566575212018,-1999.8625980444501,-0.13283482925216245,51.490034928620375,51.508,-0.1281,S-D,simple,dense
154.0,-327.1092151481643,-1998.9028294562343,-0.13282115485245208,51.4900435503683,51.508,-0.1281,S-D,simple,dense
155.0,-326.16149494664575,-1997.9433366152575,-0.1328074764428538,51.490052169639135,51.508,-0.1281,S-D,simple,dense
156.0,-325.2490397293774,-1996.9501937801672,-0.13279430701143102,51.49006109119302,51.508,-0.1281,S-D,simple,dense
157.0,-324.34085127454244,-1995.9529794355785,-0.13278119916202805,51.49007004932189,51.508,-0.1281,S-D,simple,dense
158.0,-323.4326624624368,-1994.9557652630622,-0.1327680913074686,51.49007900744922,51.508,-0.1281,S-D,simple,dense
159.0,-322.56005674383147,-1993.9272690465516,-0.13275549702234338,51.49008824658793,51.508,-0.1281,S-D,simple,dense
160.0,-321.69345066617353,-1992.8934982578771,-0.13274298932980758,51.49009753310892,51.508,-0.1281,S-D,simple,dense
161.0,-320.8268442343576,-1991.8597276271123,-0.13273048163216022,51.49010681962851,51.508,-0.1281,S-D,simple,dense
162.0,-319.9602374486041,-1990.8259571556734,-0.13271797392940451,51.49011610614665,51.508,-0.1281,S-D,simple,dense
163.0,-319.093630308968,-1989.7921868442688,-0.13270546622154122,51.490125392663366,51.508,-0.1281,S-D,simple,dense
164.0,-318.22702281520316,-1988.758416691482,-0.1326929585085668,51.490134679178645,51.508,-0.1281,S-D,simple,dense
165.0,-317.36041496755234,-1987.7246466958966,-0.13268045079048477,51.49014396569252,51.508,-0.1281,S-D,simple,dense
166.0,-316.493806765883,-1986.6908768603455,-0.1326679430672932,51.490153252204955,51.508,-0.1281,S-D,simple,dense
167.0,-315.6271982103311,-1985.6571071841202,-0.13265543533899404,51.49016253871596,51.508,-0.1281,S-D,simple,dense
168.0,-314.7655982624224,-1984.6191494617121,-0.1326429998997384,51.490171862848825,51.508,-0.1281,S-D,simple,dense
169.0,-313.9077239850013,-1983.5780764101432,-0.1326306182329431,51.490181214967166,51.508,-0.1281,S-D,simple,dense
170.0,-313.04984935477376,-1982.537003515776,-0.13261823656105573,51.49019056708409,51.508,-0.1281,S-D,simple,dense
171.0,-312.19197437146244,-1981.4959307757779,-0.13260585488407234,51.49019991919963,51.508,-0.1281,S-D,simple,dense
172.0,-311.3340990351776,-1980.4548581922732,-0.13259347320199447,51.49020927131377,51.508,-0.1281,S-D,simple,dense
173.0,-310.46816487727847,-1979.4206752018029,-0.13258097520725098,51.49021856153764,51.508,-0.1281,S-D,simple,dense
174.0,-309.5791908398114,-1978.4061895834918,-0.1325681446788026,51.49022767481701,51.508,-0.1281,S-D,simple,dense
175.0,-308.69021644634086,-1977.391704131588,-0.132555314145216,51.490236788094876,51.508,-0.1281,S-D,simple,dense
176.0,-307.8012416968391,-1976.3772188453831,-0.13254248360649085,51.49024590137125,51.508,-0.1281,S-D,simple,dense
177.0,-306.90276518810316,-1975.3720934752923,-0.13252951592923629,51.49025493056608,51.508,-0.1281,S-D,simple,dense
178.0,-305.9074995314104,-1974.4623140505012,-0.13251515129789307,51.4902631032537,51.508,-0.1281,S-D,simple,dense
179.0,-304.9122335194595,-1973.5525348310634,-0.13250078666142243,51.490271275939484,51.508,-0.1281,S-D,simple,dense
180.0,-303.9169671519975,-1972.6427558183955,-0.1324864220198207,51.490279448623404,51.508,-0.1281,S-D,simple,dense
181.0,-302.92170042919463,-1971.7329770132053,-0.13247205737309034,51.49028762130547,51.508,-0.1281,S-D,simple,dense
182.0,-301.9264333510494,-1970.8231984140768,-0.13245769272123134,51.49029579398567,51.508,-0.1281,S-D,simple,dense
183.0,-300.9311659173413,-1969.9134200188857,-0.13244332806424053,51.49030396666405,51.508,-0.1281,S-D,simple,dense
184.0,-299.93589812829066,-1969.0036418311722,-0.13242896340212107,51.49031213934056,51.508,-0.1281,S-D,simple,dense
185.0,-298.9406299837874,-1968.0938638509367,-0.13241459873487138,51.49032031201521,51.508,-0.1281,S-D,simple,dense
186.0,-297.94536148377813,-1967.184086072514,-0.13240023406249068,51.49032848468804,51.508,-0.1281,S-D,simple,dense
187.0,-296.95009262853307,-1966.274308502277,-0.13238586938498287,51.49033665735901,51.508,-0.1281,S-D,simple,dense
188.0,-295.95482341780956,-1965.3645311395182,-0.13237150470234446,51.49034483002811,51.508,-0.1281,S-D,simple,dense
189.0,-294.95955385155077,-1964.4547539806965,-0.1323571400145746,51.49035300269538,51.508,-0.1281,S-D,simple,dense
190.0,-293.9642839300321,-1963.5449770300609,-0.13234277532167732,51.49036117536078,51.508,-0.1281,S-D,simple,dense
191.0,-292.96901365306076,-1962.6352002833623,-0.1323284106236498,51.490369348024345,51.508,-0.1281,S-D,simple,dense
192.0,-291.9737430204991,-1961.7254237441418,-0.13231404592049004,51.490377520686046,51.508,-0.1281,S-D,simple,dense
193.0,-290.9784720326776,-1960.8156474102746,-0.13229968121220284,51.49038569334591,51.508,-0.1281,S-D,simple,dense
194.0,-289.98320068937755,-1959.905871282469,-0.13228531649878505,51.49039386600391,51.508,-0.1281,S-D,simple,dense
195.0,-288.9879289906214,-1958.9960953621412,-0.13227095178023696,51.49040203866006,51.508,-0.1281,S-D,simple,dense
196.0,-287.9926569364695,-1958.0863196443345,-0.13225658705655943,51.490410211314384,51.508,-0.1281,S-D,simple,dense
197.0,-286.99738452689235,-1957.1765441347138,-0.1322422223277521,51.49041838396683,51.508,-0.1281,S-D,simple,dense
198.0,-285.7975689886668,-1956.6301459607314,-0.13222490543575388,51.49042329234515,51.508,-0.1281,S-D,simple,dense
199.0,-284.5067737167048,-1956.245376287953,-0.13220627543672134,51.49042674878992,51.508,-0.1281,S-D,simple,dense
200.0,-283.2159782564665,-1955.8606069508212,-0.1321876454349714,51.49043020523169,51.508,-0.1281,S-D,simple,dense
201.0,-281.9251826085302,-1955.4758379472119,-0.13216901543051246,51.49043366167046,51.508,-0.1281,S-D,simple,dense
202.0,-280.7584037745849,-1955.002288143457,-0.13215217535600973,51.49043791564072,51.508,-0.1281,S-D,simple,dense
203.0,-280.81513454153395,-1953.6528539580434,-0.13215299414900994,51.490450037814256,51.508,-0.1281,S-D,simple,dense
204.0,-280.87186532974846,-1952.3034197733377,-0.13215381294231707,51.490462159987786,51.508,-0.1281,S-D,simple,dense
205.0,-280.9285961392835,-1950.9539855921728,-0.13215463173593192,51.49047428216129,51.508,-0.1281,S-D,simple,dense
206.0,-280.98532697022176,-1949.604551412424,-0.13215545052985567,51.490486404334774,51.508,-0.1281,S-D,simple,dense
207.0,-281.0420578222619,-1948.2551172355077,-0.13215626932408397,51.49049852650823,51.508,-0.1281,S-D,simple,dense
208.0,-281.09878869548146,-1946.9056830592995,-0.13215708811861798,51.490510648681685,51.508,-0.1281,S-D,simple,dense
209.0,-281.15551959016096,-1945.5562488859237,-0.13215790691346171,51.490522770855115,51.508,-0.1281,S-D,simple,dense
210.0,-281.21225050610593,-1944.2068147160885,-0.13215872570861237,51.49053489302851,51.508,-0.1281,S-D,simple,dense
211.0,-281.2689814431236,-1942.8573805497938,-0.13215954450406717,51.49054701520188,51.508,-0.1281,S-D,simple,dense
212.0,-281.32571240176475,-1941.5079463834993,-0.13216036329983405,51.49055913737524,51.508,-0.1281,S-D,simple,dense
213.0,-281.3824433812857,-1940.158512219329,-0.1321611820959023,51.49057125954859,51.508,-0.1281,S-D,simple,dense
214.0,-281.439174382265,-1938.8090780594075,-0.13216200089228025,51.4905833817219,51.508,-0.1281,S-D,simple,dense
215.0,-281.49590540442705,-1937.4596439009022,-0.13216281968896393,51.49059550389519,51.508,-0.1281,S-D,simple,dense
216.0,-281.55263644810253,-1936.1102097452292,-0.1321636384859581,51.49060762606846,51.508,-0.1281,S-D,simple,dense
217.0,-281.6093675128506,-1934.7607755895565,-0.13216445728325643,51.49061974824173,51.508,-0.1281,S-D,simple,dense
218.0,-281.6660985987264,-1933.4113414381322,-0.1321652760808597,51.49063187041496,51.508,-0.1281,S-D,simple,dense
219.0,-281.72282970619824,-1932.0619072902487,-0.13216609487877465,51.49064399258816,51.508,-0.1281,S-D,simple,dense
220.0,-281.77956083466006,-1930.7124731437812,-0.13216691367699254,51.49065611476135,51.508,-0.1281,S-D,simple,dense
221.0,-281.83629198463524,-1929.363038998022,-0.13216773247552097,51.49066823693453,51.508,-0.1281,S-D,simple,dense
222.0,-281.8942028261782,-1928.01366305298,-0.13216856830049287,51.49068035858488,51.508,-0.1281,S-D,simple,dense
223.0,-281.9697721545944,-1926.6651582280306,-0.1321696589897337,51.49069247240983,51.508,-0.1281,S-D,simple,dense
224.0,-282.0453415143579,-1925.3166534080378,-0.13217074967942702,51.490704586234735,51.508,-0.1281,S-D,simple,dense
225.0,-282.12091090530345,-1923.9681485894614,-0.13217184036957036,51.49071670005963,51.508,-0.1281,S-D,simple,dense
226.0,-282.1964803275962,-1922.6196437744254,-0.13217293106016614,51.49072881388449,51.508,-0.1281,S-D,simple,dense
227.0,-282.27204978112604,-1921.2711389629303,-0.13217402175121276,51.49074092770932,51.508,-0.1281,S-D,simple,dense
228.0,-282.3476192659205,-1919.922634152143,-0.13217511244271063,51.49075304153414,51.508,-0.1281,S-D,simple,dense
