timestamp_s,source_type,true_x,true_y,true_lon,true_lat,gps_x,gps_y,gps_lon,gps_lat,circle_x,circle_y,circle_r,circle_lon,circle_lat,cell_tower_x,cell_tower_y,cell_tower_lon,cell_tower_lat,cell_r_min,cell_r_max,cell_theta_start,cell_theta_end,dataset_id,path_complexity,density,reference_origin_lat,reference_origin_lon
1486.3563986388017,circle,842.1460779372541,-292.26069677559997,-0.11594533770922333,51.505374577491395,,,,,836.8737518149253,-257.3623526426607,42.030415705593576,-0.1160214329914821,51.50568807465064,,,,,,,,,C-S,complex,sparse,51.508,-0.1281
1487.2123509829942,circle,842.8437746975474,-291.3789878561193,-0.11593526787843636,51.505382498017376,,,,,834.847871896511,-316.2281904802215,33.05551693467792,-0.11605067243923956,51.50515927383222,,,,,,,,,C-S,complex,sparse,51.508,-0.1281
1488.2830199272826,circle,843.6189936056765,-290.3993113978033,-0.11592407917344018,51.505391298600735,,,,,857.1744318988746,-256.550033892173,55.69920600803963,-0.11572843404847465,51.505695371834136,,,,,,,,,C-S,complex,sparse,51.508,-0.1281
1489.325885397627,circle,844.4717347519091,-289.3216674410144,-0.11591177159293195,51.50540097924111,,,,,864.8861260566167,-288.3397701838886,25.060564583732933,-0.11561713146020314,51.50540979977424,,,,,,,,,C-S,complex,sparse,51.508,-0.1281
1491.20143593422,circle,845.9446521343218,-287.46028278974416,-0.11589051303241084,51.505417700343926,,,,,822.8757721588593,-266.90713727243,43.57738803279616,-0.11622346529909479,51.505602332391476,,,,,,,,,C-S,complex,sparse,51.508,-0.1281
1492.2122005019323,circle,846.7198722452438,-286.48060684197935,-0.1158793243100548,51.5054265009227,,,,,846.1751317582367,-277.4490292147236,17.838574668348947,-0.11588718652877093,51.50550763296493,,,,,,,,,C-S,complex,sparse,51.508,-0.1281
1572.5224918541621,cell_sector,919.3897364178989,-232.4436344145555,-0.11483048292626692,51.50591192330509,,,,,,,,,,900.0,-450.0,-0.11511033425401282,51.503957581221464,209.13933845005596,227.08771539249423,0.9869272397093298,1.998375683546747,C-S,complex,sparse,51.508,-0.1281
1778.2532533655565,cell_sector,989.6034339858625,-431.44730367885643,-0.11381709130160284,51.504124242928135,,,,,,,,,,900.0,-450.0,-0.11511033425401282,51.503957581221464,76.91428260658284,115.00347629010815,-0.5187264120332051,0.7811926904231732,C-S,complex,sparse,51.508,-0.1281
1939.6249474391914,cell_sector,1156.5312212442363,-517.2701770634644,-0.11140782890137668,51.503353282939244,,,,,,,,,,1350.0,-450.0,-0.10861550138101922,51.503957581221464,192.69657344291008,221.77475701192958,-3.513315451170351,-2.2295200836099522,C-S,complex,sparse,51.508,-0.1281
2163.9309426075383,cell_sector,1311.3824632849216,-739.8299232250861,-0.10917286681864395,51.50135399472318,,,,,,,,,,1350.0,-900.0,-0.10861550138101922,51.49991516244293,136.93646014265371,196.18486935502256,1.3392908350807655,2.723235667540896,C-S,complex,sparse,51.508,-0.1281
2441.880729221005,cell_sector,1520.4124524961046,-1013.3662638669798,-0.10615594494004331,51.49889677596757,,,,,,,,,,1350.0,-900.0,-0.10861550138101922,51.49991516244293,176.30837029080053,235.68495741175622,-1.2468873557186142,0.22100109985291116,C-S,complex,sparse,51.508,-0.1281
2649.182645347669,cell_sector,1700.0174196720347,-1155.7754984709404,-0.10356371328456072,51.49761749204713,,,,,,,,,,1800.0,-1350.0,-0.10212066850802563,51.495872743664385,188.79968205687024,251.68477825899936,1.5040258105271973,2.566730256154058,C-S,complex,sparse,51.508,-0.1281
2739.201948437663,cell_sector,1769.4999471727633,-1243.6599660434174,-0.10256087460964869,51.496828012442556,,,,,,,,,,1800.0,-1350.0,-0.10212066850802563,51.495872743664385,88.72418305570731,141.60555419235814,1.451930143778521,2.464890865840014,C-S,complex,sparse,51.508,-0.1281
2948.718301742626,cell_sector,1936.4192962206364,-1369.171607008325,-0.10015173399779354,51.49570052218842,,,,,,,,,,1800.0,-1350.0,-0.10212066850802563,51.495872743664385,108.17727148141086,171.73076974490556,-0.4352717524998203,0.3707185986950351,C-S,complex,sparse,51.508,-0.1281
3047.944815343063,gps,2000.0002455474962,-1448.8008386591807,-0.09923407257605081,51.49498520062988,1999.4583314859653,-1452.6852998933905,-0.09924189400107562,51.4949503059209,,,,,,,,,,,,,,C-S,complex,sparse,51.508,-0.1281
3048.867607396142,gps,2001.111624958626,-1448.9571949122553,-0.09921803207930908,51.49498379605775,1999.467674369244,-1457.8210414381592,-0.09924175915559685,51.49490417076965,,,,,,,,,,,,,,C-S,complex,sparse,51.508,-0.1281
3050.0023505113377,gps,2002.5934640576993,-1449.1656702940163,-0.09919664475199098,51.49498192329153,2011.132034954769,-1451.5239879195324,-0.09907340788321171,51.49496073816386,,,,,,,,,,,,,,C-S,complex,sparse,51.508,-0.1281
3050.8907080540025,gps,2003.5813567170592,-1449.304654120492,-0.09918238653483764,51.49498067477858,2011.7857658834896,-1448.9947438338081,-0.0990639726095985,51.49498345875005,,,,,,,,,,,,,,C-S,complex,sparse,51.508,-0.1281
3052.0297638279308,gps,2005.0631955957933,-1449.513130220282,-0.09916099921069968,51.49497880200591,2013.640387443204,-1447.9729632260235,-0.09903720492721405,51.494992637561424,,,,,,,,,,,,,,C-S,complex,sparse,51.508,-0.1281
3052.9772834710757,gps,2006.1745746679974,-1449.6694875780167,-0.09914495871884967,51.494977397423874,2011.2939706452119,-1445.3549293014867,-0.09907107067155482,51.49501615576031,,,,,,,,,,,,,,C-S,complex,sparse,51.508,-0.1281
3054.9282291415348,gps,2008.637970339957,-1450.0577905033247,-0.09910940462287315,51.49497390923934,2012.377716737469,-1447.9701836402285,-0.09905542900545265,51.49499266253087,,,,,,,,,,,,,,C-S,complex,sparse,51.508,-0.1281
3138.1555977741345,cell_sector,2065.697937600717,-1511.7445529642894,-0.09828586028710176,51.49441976762388,,,,,,,,,,1800.0,-1350.0,-0.10212066850802563,51.495872743664385,289.2669561540589,321.491079811302,-1.2148860844178246,0.12214548022117777,C-S,complex,sparse,51.508,-0.1281
3373.542003277844,cell_sector,2284.8019739275132,-1636.8523953211732,-0.09512354006989986,51.493295904754355,,,,,,,,,,1800.0,-1800.0,-0.10212066850802563,51.491830324885846,479.8547850651926,527.8758815582756,-0.031874924763361734,0.7189239005853205,C-S,complex,sparse,51.508,-0.1281
3600.0,cell_sector,2462.499507742974,-1785.0440210073866,-0.09255883832751198,51.49196467673103,,,,,,,,,,1800.0,-1800.0,-0.10212066850802563,51.491830324885846,640.8569617572716,682.8382173175819,-0.7865409790370554,0.5893943877416417,C-S,complex,sparse,51.508,-0.1281
