timestamp_s,true_x,true_y,lon,lat,reference_origin_lat,reference_origin_lon,dataset_id,path_complexity,density
47.0,2882.861942363158,-2296.214293165087,-0.08649176330763911,51.48737275604836,51.508,-0.1281,C-D,complex,dense
48.0,2882.1011634136307,-2295.223546624562,-0.08650274360126238,51.48738165607596,51.508,-0.1281,C-D,complex,dense
49.0,2881.3403841695276,-2294.2328001930864,-0.08651372389913725,51.48739055610258,51.508,-0.1281,C-D,complex,dense
50.0,2880.5788553923667,-2293.2426337287043,-0.08652471501499423,51.48739945091927,51.508,-0.1281,C-D,complex,dense
51.0,2879.8164315670383,-2292.253159853638,-0.08653571904904732,51.487408339514324,51.508,-0.1281,C-D,complex,dense
52.0,2879.05400744672,-2291.2636860890375,-0.086546723087358,51.487417228108384,51.508,-0.1281,C-D,complex,dense
53.0,2878.2915830318534,-2290.2742124313627,-0.0865577271299199,51.487426116701485,51.508,-0.1281,C-D,complex,dense
54.0,2877.529158321914,-2289.2847388841537,-0.08656873117674055,51.48743500529359,51.508,-0.1281,C-D,complex,dense
55.0,2876.766824871057,-2288.295194569302,-0.08657973390642235,51.48744389452141,51.508,-0.1281,C-D,complex,dense
56.0,2876.005769845163,-2287.3046604315487,-0.08659071818464531,51.487452792640966,51.508,-0.1281,C-D,complex,dense
57.0,2875.244714524802,-2286.314126405677,-0.0866017024671183,51.48746169075952,51.508,-0.1281,C-D,complex,dense
58.0,2874.509144941222,-2285.3046035649654,-0.08661231891492233,51.48747075945749,51.508,-0.1281,C-D,complex,dense
59.0,2873.7835847436586,-2284.287622899724,-0.08662279089763893,51.487479895150244,51.508,-0.1281,C-D,complex,dense
60.0,2873.0580242580186,-2283.270642332202,-0.08663326288451333,51.48748903084212,51.508,-0.1281,C-D,complex,dense
61.0,2872.332463484551,-2282.253661865233,-0.08664373487554193,51.487498166533086,51.508,-0.1281,C-D,complex,dense
62.0,2871.6069024232565,-2281.2366814945676,-0.08665420687072473,51.48750730222319,51.508,-0.1281,C-D,complex,dense
63.0,2870.8813410742446,-2280.2197012209135,-0.08666467887006014,51.487516437912426,51.508,-0.1281,C-D,complex,dense
64.0,2870.155779437542,-2279.202721046396,-0.08667515087354778,51.48752557360077,51.508,-0.1281,C-D,complex,dense
65.0,2869.430217512986,-2278.1857409717227,-0.08668562288119,51.48753470928822,51.508,-0.1281,C-D,complex,dense
66.0,2868.7046553005193,-2277.1687609933533,-0.08669609489298763,51.4875438449748,51.508,-0.1281,C-D,complex,dense
67.0,2867.9790928002253,-2276.151781114828,-0.08670656690893945,51.48755298066049,51.508,-0.1281,C-D,complex,dense
68.0,2867.253530012379,-2275.1348013333145,-0.0867170389290415,51.4875621163453,51.508,-0.1281,C-D,complex,dense
69.0,2866.527966936596,-2274.117821651645,-0.08672751095329935,51.48757125202922,51.508,-0.1281,C-D,complex,dense
70.0,2865.802403573067,-2273.1008420669878,-0.0867379829817102,51.48758038771226,51.508,-0.1281,C-D,complex,dense
71.0,2865.076839921794,-2272.0838625807583,-0.08674845501427407,51.487589523394426,51.508,-0.1281,C-D,complex,dense
72.0,2864.351275982583,-2271.066883192957,-0.08675892705099372,51.4875986590757,51.508,-0.1281,C-D,complex,dense
73.0,2863.6257117555724,-2270.049903903584,-0.08676939909186718,51.487607794756094,51.508,-0.1281,C-D,complex,dense
74.0,2862.9001472409273,-2269.032924710514,-0.08677987113689206,51.48761693043562,51.508,-0.1281,C-D,complex,dense
75.0,2862.1745824384548,-2268.015945617289,-0.08679034318607114,51.48762606611425,51.508,-0.1281,C-D,complex,dense
76.0,2861.4490173480444,-2266.9989666217834,-0.08680081523940601,51.487635201792,51.508,-0.1281,C-D,complex,dense
77.0,2860.7234519698895,-2265.9819877254145,-0.0868112872968939,51.487644337468865,51.508,-0.1281,C-D,complex,dense
78.0,2859.997886304017,-2264.965008926057,-0.0868217593585344,51.48765347314486,51.508,-0.1281,C-D,complex,dense
79.0,2859.272320350373,-2263.9480302258357,-0.08683223142432829,51.48766260881996,51.508,-0.1281,C-D,complex,dense
80.0,2858.546754108901,-2262.931051624043,-0.08684270349427639,51.48767174449418,51.508,-0.1281,C-D,complex,dense
81.0,2857.821187579574,-2261.9140731192615,-0.0868531755683791,51.48768088016752,51.508,-0.1281,C-D,complex,dense
82.0,2857.09562076242,-2260.8970947143243,-0.086863647646636,51.487690015839966,51.508,-0.1281,C-D,complex,dense
83.0,2856.3677158670325,-2259.881801667366,-0.08687415347028705,51.48769913637259,51.508,-0.1281,C-D,complex,dense
84.0,2855.6380815900316,-2258.86775518473,-0.08688468425403711,51.487708245707125,51.508,-0.1281,C-D,complex,dense
85.0,2854.9084470245148,-2257.853708800522,-0.08689521504195132,51.487717355040786,51.508,-0.1281,C-D,complex,dense
86.0,2854.1788121704276,-2256.8396625154505,-0.08690574583403045,51.48772646437355,51.508,-0.1281,C-D,complex,dense
87.0,2853.4491770274926,-2255.825616330931,-0.0869162766302785,51.487735573705415,51.508,-0.1281,C-D,complex,dense
88.0,2852.7196279755008,-2254.8115077232023,-0.08692680618397926,51.48774468359804,51.508,-0.1281,C-D,complex,dense
89.0,2851.9901411961746,-2253.7973539277937,-0.086937334838901,51.48775379389659,51.508,-0.1281,C-D,complex,dense
90.0,2851.2606541280315,-2252.783200236478,-0.0869478634979912,51.4877629041942,51.508,-0.1281,C-D,complex,dense
91.0,2850.5311667713713,-2251.7690466400495,-0.08695839216124558,51.48777201449096,51.508,-0.1281,C-D,complex,dense
92.0,2849.8016791261957,-2250.75489314559,-0.0869689208286641,51.48778112478681,51.508,-0.1281,C-D,complex,dense
93.0,2849.072191192448,-2249.740739746726,-0.08697944950024755,51.48779023508179,51.508,-0.1281,C-D,complex,dense
94.0,2848.342702969854,-2248.726586451955,-0.08698997817599992,51.48779934537584,51.508,-0.1281,C-D,complex,dense
95.0,2847.5999048905865,-2247.722627394046,-0.08700069895240709,51.48780836409351,51.508,-0.1281,C-D,complex,dense
96.0,2846.8166608300385,-2246.7496468344034,-0.08701200348412269,51.487817104526584,51.508,-0.1281,C-D,complex,dense
97.0,2846.033416471444,-2245.7766663887674,-0.08702330802014001,51.48782584495864,51.508,-0.1281,C-D,complex,dense
98.0,2845.250171814389,-2244.803686059262,-0.08703461256046498,51.48783458538965,51.508,-0.1281,C-D,complex,dense
99.0,2844.466926859369,-2243.8307058437636,-0.08704591710509046,51.48784332581964,51.508,-0.1281,C-D,complex,dense
100.0,2843.68368160611,-2242.857725745812,-0.08705722165402043,51.48785206624857,51.508,-0.1281,C-D,complex,dense
101.0,2842.9004360545837,-2241.8847457597426,-0.08706852620725526,51.487860806676494,51.508,-0.1281,C-D,complex,dense
102.0,2842.117190205038,-2240.9117658905125,-0.08707983076479141,51.48786954710337,51.508,-0.1281,C-D,complex,dense
103.0,2841.333944057087,-2239.9387861374134,-0.08709113532663443,51.487878287529206,51.508,-0.1281,C-D,complex,dense
104.0,2840.5506976111437,-2238.9658064969044,-0.08710243989277835,51.48788702795403,51.508,-0.1281,C-D,complex,dense
105.0,2839.767450866879,-2237.9928269739426,-0.08711374446322795,51.4878957683778,51.508,-0.1281,C-D,complex,dense
106.0,2838.984203824622,-2237.019847563571,-0.08712504903797845,51.48790450880055,51.508,-0.1281,C-D,complex,dense
107.0,2838.2009564840705,-2236.046868270039,-0.08713635361703423,51.48791324922225,51.508,-0.1281,C-D,complex,dense
108.0,2837.4177088453607,-2235.0738890919297,-0.08714765820039332,51.48792198964292,51.508,-0.1281,C-D,complex,dense
109.0,2836.6344609083576,-2234.1009100285346,-0.08715896278805764,51.48793073006256,51.508,-0.1281,C-D,complex,dense
110.0,2835.851212673224,-2233.1279310777304,-0.08717026738002488,51.48793947048119,51.508,-0.1281,C-D,complex,dense
111.0,2835.067964139989,-2232.154952244473,-0.08718157197629463,51.48794821089876,51.508,-0.1281,C-D,complex,dense
112.0,2834.2847153084035,-2231.1819735266386,-0.08719287657687043,51.48795695131529,51.508,-0.1281,C-D,complex,dense
113.0,2833.5014661787977,-2230.208994924227,-0.08720418118174755,51.487965691730786,51.508,-0.1281,C-D,complex,dense
114.0,2832.718216750899,-2229.236016435822,-0.08721548579092994,51.48797443214526,51.508,-0.1281,C-D,complex,dense
115.0,2831.934967024925,-2228.2630380621317,-0.08722679040441443,51.4879831725587,51.508,-0.1281,C-D,complex,dense
116.0,2831.1517170007387,-2227.290059803864,-0.087238095022203,51.48799191297111,51.508,-0.1281,C-D,complex,dense
117.0,2830.3684666784225,-2226.3170816610195,-0.08724939964429447,51.48800065338248,51.508,-0.1281,C-D,complex,dense
118.0,2829.6744930330183,-2225.2794154513335,-0.08725941573950594,51.488009974896634,51.508,-0.1281,C-D,complex,dense
119.0,2828.9997130632296,-2224.227841800999,-0.08726915481312778,51.48801942134346,51.508,-0.1281,C-D,complex,dense
120.0,2828.324932817541,-2223.1762682377635,-0.08727889389073164,51.4880288677895,51.508,-0.1281,C-D,complex,dense
121.0,2827.6501522958974,-2222.124694757377,-0.08728863297231837,51.4880383142348,51.508,-0.1281,C-D,complex,dense
122.0,2826.9753714984085,-2221.073121360548,-0.08729837205788636,51.48804776067935,51.508,-0.1281,C-D,complex,dense
123.0,2826.30059042502,-2220.021548048693,-0.0873081111474364,51.488057207123134,51.508,-0.1281,C-D,complex,dense
124.0,2825.6258090755923,-2218.9699748218122,-0.0873178502409705,51.48806665356615,51.508,-0.1281,C-D,complex,dense
125.0,2824.951027450129,-2217.918401679197,-0.08732758933848862,51.48807610000842,51.508,-0.1281,C-D,complex,dense
126.0,2824.264727342597,-2216.8745937738577,-0.08733749468182003,51.488085476694366,51.508,-0.1281,C-D,complex,dense
127.0,2823.5488311908007,-2215.850738333606,-0.0873478271837319,51.48809467414427,51.508,-0.1281,C-D,complex,dense
128.0,2822.8329347534063,-2214.8268829889494,-0.08735815968976578,51.488103871593324,51.508,-0.1281,C-D,complex,dense
129.0,2822.1170380301432,-2213.803027739889,-0.0873684921999256,51.48811306904151,51.508,-0.1281,C-D,complex,dense
130.0,2821.401141021172,-2212.7791725864236,-0.08737882471420902,51.488122266488844,51.508,-0.1281,C-D,complex,dense
131.0,2820.685243726605,-2211.755317529262,-0.08738915723261445,51.48813146393531,51.508,-0.1281,C-D,complex,dense
132.0,2819.969346146139,-2210.7314625669883,-0.08739948975514625,51.488140661380925,51.508,-0.1281,C-D,complex,dense
133.0,2819.253448280104,-2209.70760770031,-0.08740982228179964,51.48814985882568,51.508,-0.1281,C-D,complex,dense
134.0,2818.53755012828,-2208.683752927811,-0.08742015481257782,51.48815905626959,51.508,-0.1281,C-D,complex,dense
135.0,2817.821651690557,-2207.6598982530318,-0.08743048734748238,51.488168253712615,51.508,-0.1281,C-D,complex,dense
136.0,2817.1057529673753,-2206.6360436717237,-0.08744081988650694,51.488177451154804,51.508,-0.1281,C-D,complex,dense
137.0,2816.389853958184,-2205.6121891895523,-0.08745115242965947,51.488186648596105,51.508,-0.1281,C-D,complex,dense
138.0,2815.673954663535,-2204.5883348008515,-0.087461484976932,51.48819584603657,51.508,-0.1281,C-D,complex,dense
139.0,2814.958055082959,-2203.5644805063307,-0.0874718175283313,51.488205043476185,51.508,-0.1281,C-D,complex,dense
140.0,2814.2421552168694,-2202.540626306697,-0.08748215008385142,51.48821424091495,51.508,-0.1281,C-D,complex,dense
141.0,2813.526255064881,-2201.516772204783,-0.0874924826434979,51.48822343835283,51.508,-0.1281,C-D,complex,dense
142.0,2812.7547083196346,-2200.5348219686216,-0.08750361834830696,51.48823225936189,51.508,-0.1281,C-D,complex,dense
143.0,2811.9743145207194,-2199.559533788171,-0.0875148817423049,51.488241020524676,51.508,-0.1281,C-D,complex,dense
144.0,2811.1939204238947,-2198.584245719603,-0.08752614514060256,51.488249781686456,51.508,-0.1281,C-D,complex,dense
145.0,2810.4135260292437,-2197.608957767874,-0.08753740854319875,51.48825854284719,51.508,-0.1281,C-D,complex,dense
146.0,2809.6331313371516,-2196.6336699273193,-0.08754867195008788,51.488267304006925,51.508,-0.1281,C-D,complex,dense
147.0,2808.8527363469298,-2195.658382202895,-0.0875599353612799,51.48827606516562,51.508,-0.1281,C-D,complex,dense
148.0,2808.0723410590463,-2194.683094593894,-0.08757119877676806,51.48828482632327,51.508,-0.1281,C-D,complex,dense
149.0,2807.2919454736398,-2193.707807096067,-0.08758246219655037,51.48829358747994,51.508,-0.1281,C-D,complex,dense
150.0,2806.511549590269,-2192.732519715787,-0.08759372562063318,51.488302348635536,51.508,-0.1281,C-D,complex,dense
151.0,2805.7311534092096,-2191.7572324466814,-0.08760498904901252,51.48831110979014,51.508,-0.1281,C-D,complex,dense
152.0,2804.9507569301577,-2190.7819452944145,-0.08761625248169277,51.48831987094369,51.508,-0.1281,C-D,complex,dense
153.0,2804.170360153693,-2189.8066582540305,-0.08762751591866559,51.48832863209624,51.508,-0.1281,C-D,complex,dense
154.0,2803.3899630791807,-2188.831371330485,-0.08763877935994009,51.48833739324773,51.508,-0.1281,C-D,complex,dense
155.0,2802.6095657070346,-2187.8560845188217,-0.08765004280551034,51.48834615439823,51.508,-0.1281,C-D,complex,dense
156.0,2801.8291680370903,-2186.880797823998,-0.0876613062553787,51.488354915547674,51.508,-0.1281,C-D,complex,dense
157.0,2801.0487700695667,-2185.9055112403476,-0.08767256970954201,51.48836367669612,51.508,-0.1281,C-D,complex,dense
158.0,2800.2683718039966,-2184.9302247721207,-0.08768383316800701,51.48837243784352,51.508,-0.1281,C-D,complex,dense
159.0,2799.4879732408745,-2183.954938419316,-0.08769509663076658,51.4883811989899,51.508,-0.1281,C-D,complex,dense
160.0,2798.707574379982,-2182.979652178394,-0.08770636009782384,51.488389960135265,51.508,-0.1281,C-D,complex,dense
161.0,2797.9271752212353,-2182.004366053603,-0.08771762356918004,51.48839872127959,51.508,-0.1281,C-D,complex,dense
162.0,2797.146775764606,-2181.0290800435264,-0.08772888704483554,51.48840748242288,51.508,-0.1281,C-D,complex,dense
163.0,2796.3663760104814,-2180.053794145332,-0.0877401505247848,51.48841624356517,51.508,-0.1281,C-D,complex,dense
164.0,2795.5859759585023,-2179.078508362561,-0.08775141400903298,51.488425004706414,51.508,-0.1281,C-D,complex,dense
165.0,2794.8055756086974,-2178.1032226966286,-0.08776267749757967,51.488433765846615,51.508,-0.1281,C-D,complex,dense
166.0,2794.0251749609824,-2177.1279371425785,-0.08777394099042608,51.488442526985814,51.508,-0.1281,C-D,complex,dense
167.0,2793.244774015853,-2176.152651701119,-0.08778520448756506,51.488451288124,51.508,-0.1281,C-D,complex,dense
168.0,2792.4643727726243,-2175.17736637579,-0.0877964679890065,51.488460049261136,51.508,-0.1281,C-D,complex,dense
169.0,2791.683971231898,-2174.202081164468,-0.0878077314947417,51.48846881039726,51.508,-0.1281,C-D,complex,dense
170.0,2790.9035693931523,-2173.226796067152,-0.08781899500477822,51.48847757153235,51.508,-0.1281,C-D,complex,dense
171.0,2790.123167256966,-2172.251511083843,-0.08783025851910768,51.48848633266642,51.508,-0.1281,C-D,complex,dense
172.0,2789.342764822843,-2171.2762262138326,-0.08784152203773725,51.48849509379947,51.508,-0.1281,C-D,complex,dense
173.0,2788.5623620909205,-2170.300941459953,-0.08785278556066495,51.48850385493147,51.508,-0.1281,C-D,complex,dense
174.0,2787.7735414255517,-2169.332795674003,-0.08786417057930569,51.48851255193304,51.508,-0.1281,C-D,complex,dense
175.0,2786.9444936579393,-2168.3987656670593,-0.08787613619418207,51.48852094246735,51.508,-0.1281,C-D,complex,dense
176.0,2786.1154455863575,-2167.464735790409,-0.08788810181344563,51.48852933300049,51.508,-0.1281,C-D,complex,dense
177.0,2785.286397210945,-2166.53070604476,-0.08790006743709437,51.48853772353246,51.508,-0.1281,C-D,complex,dense
178.0,2784.457348531755,-2165.59667642728,-0.0879120330651275,51.48854611406327,51.508,-0.1281,C-D,complex,dense
179.0,2783.628299548817,-2164.662646940093,-0.08792399869754464,51.48855450459291,51.508,-0.1281,C-D,complex,dense
180.0,2782.799250262267,-2163.728617580367,-0.08793596433434378,51.48856289512141,51.508,-0.1281,C-D,complex,dense
181.0,2781.9779875050317,-2162.7878134109974,-0.0879478175884617,51.488571346509055,51.508,-0.1281,C-D,complex,dense
182.0,2781.1732653040476,-2161.832617973306,-0.08795943211336076,51.488579927175664,51.508,-0.1281,C-D,complex,dense
183.0,2780.368542801794,-2160.87742265741,-0.08797104664260803,51.48858850784118,51.508,-0.1281,C-D,complex,dense
184.0,2779.563819998408,-2159.922227465435,-0.08798266117620154,51.488597088505585,51.508,-0.1281,C-D,complex,dense
185.0,2778.759096894028,-2158.9670323895903,-0.08799427571413929,51.48860566916894,51.508,-0.1281,C-D,complex,dense
186.0,2777.95437348835,-2158.0118374412064,-0.08800589025642565,51.48861424983116,51.508,-0.1281,C-D,complex,dense
187.0,2777.1496497817893,-2157.0566426132023,-0.08801750480305465,51.48862283049229,51.508,-0.1281,C-D,complex,dense
188.0,2776.3449257740117,-2156.101447905578,-0.08802911935403109,51.48863141115234,51.508,-0.1281,C-D,complex,dense
189.0,2775.540201465021,-2155.146253319749,-0.08804073390935493,51.4886399918113,51.508,-0.1281,C-D,complex,dense
190.0,2774.735476854981,-2154.191058856424,-0.08805234846902381,51.48864857246916,51.508,-0.1281,C-D,complex,dense
191.0,2773.9307519438626,-2153.2358645156037,-0.08806396303303814,51.488657153125914,51.508,-0.1281,C-D,complex,dense
192.0,2773.126026731613,-2152.2806702944545,-0.08807557760139868,51.488665733781595,51.508,-0.1281,C-D,complex,dense
193.0,2772.3213012181222,-2151.3254761965172,-0.08808719217410704,51.48867431443617,51.508,-0.1281,C-D,complex,dense
194.0,2771.516575403525,-2150.37028221896,-0.08809880675116123,51.48868289508967,51.508,-0.1281,C-D,complex,dense
195.0,2770.711849287907,-2149.4150883639063,-0.08811042133256007,51.48869147574206,51.508,-0.1281,C-D,complex,dense
196.0,2769.907122871212,-2148.4598946313567,-0.08812203591830434,51.48870005639335,51.508,-0.1281,C-D,complex,dense
197.0,2769.1023961531364,-2147.504701020603,-0.0881336505083984,51.488708637043544,51.508,-0.1281,C-D,complex,dense
198.0,2768.2976691342874,-2146.5495075309373,-0.08814526510283353,51.48871721769266,51.508,-0.1281,C-D,complex,dense
199.0,2767.492941814058,-2145.5943141630673,-0.08815687970161847,51.488725798340674,51.508,-0.1281,C-D,complex,dense
200.0,2766.688214192778,-2144.639120916993,-0.08816849430474846,51.488734378987594,51.508,-0.1281,C-D,complex,dense
201.0,2765.883486270479,-2143.6839277927147,-0.08818010891222305,51.48874295963343,51.508,-0.1281,C-D,complex,dense
202.0,2765.0801784347423,-2142.727533182035,-0.08819170302364232,51.48875155107239,51.508,-0.1281,C-D,complex,dense
203.0,2764.2772581210206,-2141.7708106048503,-0.08820329154197111,51.488760145457526,51.508,-0.1281,C-D,complex,dense
204.0,2763.474337506305,-2140.814088150169,-0.08821488006464413,51.48876873984156,51.508,-0.1281,C-D,complex,dense
205.0,2762.671416590953,-2139.8573658151595,-0.08822646859165623,51.48877733422452,51.508,-0.1281,C-D,complex,dense
206.0,2761.868495374331,-2138.900643601946,-0.08823805712301654,51.4887859286064,51.508,-0.1281,C-D,complex,dense
207.0,2761.0655738569885,-2137.94392150982,-0.08824964565871714,51.48879452298717,51.508,-0.1281,C-D,complex,dense
208.0,2760.2626520387093,-2136.9871995394897,-0.08826123419876114,51.48880311736686,51.508,-0.1281,C-D,complex,dense
209.0,2759.4597299195175,-2136.0304776909556,-0.08827282274314821,51.48881171174545,51.508,-0.1281,C-D,complex,dense
210.0,2758.656807499607,-2135.073755963509,-0.08828441129187554,51.48882030612295,51.508,-0.1281,C-D,complex,dense
211.0,2757.8538847787295,-2134.117034354318,-0.08829599984494672,51.4888289004994,51.508,-0.1281,C-D,complex,dense
212.0,2757.0509617568296,-2133.1603128683387,-0.08830758840236254,51.48883749487473,51.508,-0.1281,C-D,complex,dense
213.0,2756.248038434156,-2132.2035915027395,-0.08831917696411941,51.48884608924899,51.508,-0.1281,C-D,complex,dense
214.0,2755.4451148104886,-2131.246870258936,-0.08833076553022053,51.488854683622144,51.508,-0.1281,C-D,complex,dense
215.0,2754.6421908859365,-2130.290149135512,-0.08834235410066428,51.48886327799423,51.508,-0.1281,C-D,complex,dense
216.0,2753.839266660528,-2129.3334281353,-0.0883539426754503,51.488871872365195,51.508,-0.1281,C-D,complex,dense
217.0,2753.0363421340976,-2128.3767072561755,-0.08836553125458095,51.488880466735075,51.508,-0.1281,C-D,complex,dense
218.0,2752.2458491456955,-2127.4097355383965,-0.08837694040979638,51.48888915318981,51.508,-0.1281,C-D,complex,dense
219.0,2751.465364993133,-2126.434510676922,-0.08838820510786509,51.488897913783795,51.508,-0.1281,C-D,complex,dense
220.0,2750.6848805427703,-2125.4592859294544,-0.0883994698102319,51.48890667437676,51.508,-0.1281,C-D,complex,dense
221.0,2749.9043957946374,-2124.484061295285,-0.08841073451689646,51.4889154349687,51.508,-0.1281,C-D,complex,dense
222.0,2749.12391074876,-2123.5088367765384,-0.08842199922785833,51.48892419555961,51.508,-0.1281,C-D,complex,dense
223.0,2748.3434254050285,-2122.5336123717984,-0.08843326394311912,51.48893295614949,51.508,-0.1281,C-D,complex,dense
224.0,2747.5629397636353,-2121.558388081773,-0.08844452866267605,51.488941716738346,51.508,-0.1281,C-D,complex,dense
225.0,2746.7824538243613,-2120.5831639057546,-0.0884557933865323,51.48895047732617,51.508,-0.1281,C-D,complex,dense
226.0,2746.00196758726,-2119.6079398437423,-0.08846705811468705,51.48895923791297,51.508,-0.1281,C-D,complex,dense
227.0,2745.2214810522773,-2118.632715895737,-0.08847832284714113,51.48896799849875,51.508,-0.1281,C-D,complex,dense
228.0,2744.440994219634,-2117.657492062446,-0.08848958758389135,51.4889767590835,51.508,-0.1281,C-D,complex,dense
229.0,2743.660507089439,-2116.68226834387,-0.0885008523249361,51.48898551966722,51.508,-0.1281,C-D,complex,dense
230.0,2742.880019661224,-2115.707044737884,-0.08851211707028216,51.488994280249926,51.508,-0.1281,C-D,complex,dense
