timestamp_s,source_type,true_x,true_y,true_lon,true_lat,gps_x,gps_y,gps_lon,gps_lat,circle_x,circle_y,circle_r,circle_lon,circle_lat,cell_tower_x,cell_tower_y,cell_tower_lon,cell_tower_lat,cell_r_min,cell_r_max,cell_theta_start,cell_theta_end,dataset_id,path_complexity,density,reference_origin_lat,reference_origin_lon
2088.300116948028,circle,1301.9825987623392,-727.0432329524216,-0.1093085347055394,51.50146885951623,,,,,1296.7926533797158,-739.7105379974234,23.855899056123974,-0.10938344098971742,51.50135506717893,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2265.227789840745,cell_sector,1182.208346722383,-552.1976400628557,-0.11103723192662236,51.503039524200766,,,,,,,,,,1350.0,-450.0,-0.10861550138101922,51.503957581221464,165.896446089293,206.4935103277332,-3.417936222727789,-2.0550256946552503,C-D,complex,dense,51.508,-0.1281
2268.664959978948,circle,1179.7064845912291,-548.7646079641327,-0.1110733412075404,51.50307036365282,,,,,1203.8903406040226,-555.2373638414307,39.063341616561715,-0.11072429653414564,51.50301221789747,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2269.8613190325595,circle,1178.8234736264703,-547.5529498569284,-0.11108608567118734,51.503081248162786,,,,,1173.184512450983,-560.7748701545717,30.70050643782252,-0.1111674725832142,51.502962473631904,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2270.7724175145863,circle,1178.1612151286954,-546.6442063717668,-0.11109564402288016,51.50308941154441,,,,,1212.5766256090074,-527.1552134781273,44.53135585257499,-0.11059892771326883,51.50326448414629,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2271.7121749396333,circle,1177.425372077845,-545.6344914858951,-0.11110626441762689,51.503098481967555,,,,,1186.4914095207084,-557.2758103032244,22.671352987968547,-0.11097541464426755,51.50299390622135,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2272.715756281473,circle,1176.6895287368807,-544.6247766984515,-0.11111688481656082,51.503107552389814,,,,,1190.9626815841855,-528.3834768454417,28.562741032888454,-0.11091088094475207,51.50325345046874,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2273.7362253422148,circle,1175.9536851057478,-543.6150620136846,-0.11112750521968275,51.503116622811156,,,,,1169.3755716166738,-545.9499222897124,24.952035940467045,-0.11122244688130745,51.50309564840444,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2274.681382769934,circle,1175.2914255897374,-542.7063188832888,-0.11113706358607171,51.50312478618959,,,,,1160.5634155187975,-537.2253743604152,20.167479896055177,-0.11134963239487732,51.503174022351956,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2275.7051855691284,circle,1174.4765040826817,-541.5996985305039,-0.11114882531716712,51.50313472712936,,,,,1151.8094986010274,-540.0054458125157,36.270622712270146,-0.11147597734457729,51.50314904854519,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2364.1402883360715,gps,1105.5891340353276,-464.99935713049956,-0.11214307410720631,51.50382283970384,1098.4036043011226,-461.16680084044367,-0.11224678258437872,51.50385726814277,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2365.261769024589,gps,1104.2316689881009,-464.80016191476545,-0.11216266634856778,51.503824629104905,1106.220919158903,-460.2992723353714,-0.11213395557656348,51.50386506128392,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2366.269677563956,gps,1102.9976097540841,-464.61907567262915,-0.11218047747852404,51.5038262558303,1108.2294627523981,-468.78586712418127,-0.11210496634332377,51.50378882490583,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2367.1612486240724,gps,1101.8871685360077,-464.4546862186439,-0.11219650443436112,51.50382773256589,1092.185412135018,-467.65580337274116,-0.11233652951524763,51.50379897644123,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2368.15288295742,gps,1100.6546788216356,-464.2631536370891,-0.11221429291150008,51.50382945313234,1105.9894427267975,-467.51517705824494,-0.11213729646709808,51.50380023970891,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2369.2362816897767,gps,1099.2989400201388,-464.0524681434349,-0.11223386023802265,51.50383134575233,1095.134680076993,-474.98057019498276,-0.11229396284329028,51.50373317694134,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2370.326517808234,gps,1097.9432010976054,-463.8417830087952,-0.11225342756629213,51.5038332383691,1108.459086424911,-458.8875011602433,-0.11210165219359787,51.503877743440164,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2371.207635392382,gps,1096.8339600705287,-463.6694045318063,-0.1122694371998182,51.50383478687131,1101.4533359581774,-457.86305221112946,-0.11220276592344527,51.503886946221655,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2431.8591830656273,cell_sector,1023.9563871708676,-444.61261996929096,-0.11332127643575754,51.50400597687969,,,,,,,,,,900.0,-450.0,-0.11511033425401282,51.503957581221464,97.60959834467941,149.43892849728098,-0.6300937455151939,0.6307108561591551,C-D,complex,dense,51.508,-0.1281
2662.6357789983404,cell_sector,933.5164908027326,-238.43401257843826,-0.11462659201789509,51.505858110822466,,,,,,,,,,900.0,-450.0,-0.11511033425401282,51.503957581221464,196.16818947220145,223.4372751943899,0.758248163658157,2.174603338811308,C-D,complex,dense,51.508,-0.1281
2934.1556391875756,cell_sector,769.3437397151537,58.52321712386428,-0.11699609108592487,51.50852572300418,,,,,,,,,,900.0,0.0,-0.11511033425401282,51.508,123.33189404361143,157.78894883818384,2.37039225027622,3.1315787401974333,C-D,complex,dense,51.508,-0.1281
3028.320916373422,cell_sector,711.895679913349,161.28735308452028,-0.11782523674657035,51.50944886894411,,,,,,,,,,900.0,0.0,-0.11511033425401282,51.508,233.50493711259887,257.51750751536565,1.7368483651071756,3.1311566844576015,C-D,complex,dense,51.508,-0.1281
3165.4875930085987,cell_sector,631.0624147069475,312.3472589468992,-0.11899190018677912,51.51080586316665,,,,,,,,,,450.0,450.0,-0.12160516712700639,51.512042418778535,209.180061802634,247.09201616884158,-1.2027240422319283,0.24551375515382462,C-D,complex,dense,51.508,-0.1281
3278.005233776912,cell_sector,570.5883590415605,418.5492868033551,-0.11986471993055423,51.511759892214926,,,,,,,,,,450.0,450.0,-0.12160516712700639,51.512042418778535,96.15525023677905,157.98993864178829,-0.7797012955266849,0.49362866621079093,C-D,complex,dense,51.508,-0.1281
3399.7816364695464,cell_sector,462.0288660006927,498.9394983826836,-0.12143155496183722,51.51248204977248,,,,,,,,,,450.0,450.0,-0.12160516712700639,51.512042418778535,22.20578961884845,70.75934112709581,0.8124346416042787,1.8061862426105724,C-D,complex,dense,51.508,-0.1281
3432.603241230744,circle,428.70149859156186,479.654602595816,-0.12191256758721312,51.5123088106061,,,,,436.7285731739831,470.64474684650696,22.704588082997816,-0.12179671312527562,51.51222787369483,,,,,,,,,C-D,complex,dense,51.508,-0.1281
3433.65226928942,circle,427.97347226600965,480.66921709184794,-0.12192307516346114,51.51231792504319,,,,,441.5507350894941,492.9091045967148,31.190898836683047,-0.1217271150458806,51.51242787782341,,,,,,,,,C-D,complex,dense,51.508,-0.1281
3434.6037480648224,circle,427.2200021452985,481.66589585826875,-0.12193394996903627,51.51232687836089,,,,,415.2426318045784,483.1877259976565,26.016998705586083,-0.12210681889930501,51.512340549193624,,,,,,,,,C-D,complex,dense,51.508,-0.1281
3435.528365237215,circle,426.5461024673799,482.5659843194302,-0.12194367633743904,51.512334963993105,,,,,399.728190164814,486.46264547341724,35.09229827246991,-0.12233073824501185,51.51236996829582,,,,,,,,,C-D,complex,dense,51.508,-0.1281
3436.606910264451,circle,425.7617101217819,483.69470213656297,-0.12195499744230907,51.51234510343777,,,,,417.7848425012189,474.8140682272053,20.330295908377558,-0.12207012726907696,51.512265327346036,,,,,,,,,C-D,complex,dense,51.508,-0.1281
3437.6568076477124,circle,425.0486258715161,484.7208091446193,-0.12196528936015316,51.512354321113854,,,,,419.16150906339965,477.2476659893904,13.529304725427657,-0.12205025789298096,51.51228718872668,,,,,,,,,C-D,complex,dense,51.508,-0.1281
3438.5624903209723,circle,424.40324169662426,485.6417415485714,-0.12197460416538604,51.512362593990396,,,,,416.9096637637962,465.16733816061327,34.59740964929562,-0.12208275869048486,51.51217866929543,,,,,,,,,C-D,complex,dense,51.508,-0.1281
3439.746627289561,circle,423.5277533005859,486.8590098987415,-0.12198724005608497,51.51237352889803,,,,,434.06796364067026,498.6634502390588,23.37449576234777,-0.12183511360140709,51.512479569989814,,,,,,,,,C-D,complex,dense,51.508,-0.1281
3600.0,cell_sector,290.81261839082737,554.005788846296,-0.12390271254709759,51.512976718676114,,,,,,,,,,450.0,450.0,-0.12160516712700639,51.512042418778535,181.49792175111128,223.56902064577275,2.240102086581959,2.886572528071062,C-D,complex,dense,51.508,-0.1281
