timestamp_s,true_x,true_y,lon,lat,reference_origin_lat,reference_origin_lon,dataset_id
63.0,1371.566196251411,-1248.6704019323558,-0.10830423729133234,51.49678300293117,51.508,-0.1281,run_01
64.0,1371.088060364406,-1247.5154062438417,-0.10831113820839162,51.49679337843396,51.508,-0.1281,run_01
65.0,1370.6099242653804,-1246.3604105971065,-0.108318039128511,51.49680375393639,51.508,-0.1281,run_01
66.0,1369.9895856873811,-1245.2784639721942,-0.10832699245159716,51.496813473228286,51.508,-0.1281,run_01
67.0,1369.3343159329186,-1244.2144613519304,-0.10833644993502375,51.49682303132645,51.508,-0.1281,run_01
68.0,1368.6790459074577,-1243.1504588130997,-0.10834590742236164,51.49683258942388,51.508,-0.1281,run_01
69.0,1368.023775611083,-1242.0864563535781,-0.10835536491360961,51.496842147520596,51.508,-0.1281,run_01
70.0,1367.276247589583,-1241.086813091545,-0.108366153957093,51.49685112746881,51.508,-0.1281,run_01
71.0,1366.5094350688046,-1240.1006226649947,-0.1083772213330205,51.49685998656814,51.508,-0.1281,run_01
72.0,1365.7426222522924,-1239.1144323489102,-0.10838828871321632,51.49686884566648,51.508,-0.1281,run_01
73.0,1364.975809139994,-1238.128242144708,-0.1083993560976812,51.49687770476381,51.508,-0.1281,run_01
74.0,1364.0600615145934,-1237.2799408809892,-0.10841257304830523,51.49688532518372,51.508,-0.1281,run_01
75.0,1363.1409574177435,-1236.4347470438627,-0.10842583844275396,51.49689291768914,51.508,-0.1281,run_01
76.0,1362.2218530145822,-1235.589553363938,-0.10843910384162365,51.49690051019315,51.508,-0.1281,run_01
77.0,1361.2266981764544,-1234.847491894786,-0.10845346687352675,51.49690717624474,51.508,-0.1281,run_01
78.0,1360.1516498381807,-1234.2137743236697,-0.1084689830052767,51.496912869026545,51.508,-0.1281,run_01
79.0,1359.076601228138,-1233.580056972069,-0.10848449914094908,51.49691856180637,51.508,-0.1281,run_01
80.0,1358.0015523461361,-1232.9463398456494,-0.10850001528054663,51.49692425458417,51.508,-0.1281,run_01
81.0,1356.8510577261713,-1232.4780731355202,-0.10851662032560874,51.4969284610956,51.508,-0.1281,run_01
82.0,1355.669891269291,-1232.0770688856242,-0.10853366805612569,51.49693206337807,51.508,-0.1281,run_01
83.0,1354.488724619947,-1231.676064909769,-0.10855071578942045,51.49693566565807,51.508,-0.1281,run_01
84.0,1353.3075577780294,-1231.2750612022892,-0.10856776352549462,51.496939267935666,51.508,-0.1281,run_01
85.0,1352.5462607171082,-1230.574500213131,-0.10857875129699991,51.49694556118211,51.508,-0.1281,run_01
86.0,1352.5558304897738,-1229.3239619030817,-0.10857861317683526,51.496956794958884,51.508,-0.1281,run_01
87.0,1352.5351360138657,-1228.0752373897003,-0.10857891185941841,51.49696801244204,51.508,-0.1281,run_01
88.0,1352.3771225912246,-1226.8347426670748,-0.1085811924611334,51.49697915599573,51.508,-0.1281,run_01
89.0,1352.219109098921,-1225.5942479472815,-0.10858347306385381,51.4969902995494,51.508,-0.1281,run_01
90.0,1352.06109553701,-1224.3537532331534,-0.10858575366757889,51.49700144310302,51.508,-0.1281,run_01
91.0,1351.903081905213,-1223.1132585239818,-0.10858803427231262,51.49701258665659,51.508,-0.1281,run_01
92.0,1351.745068203864,-1221.8727638211835,-0.10859031487805017,51.4970237302101,51.508,-0.1281,run_01
93.0,1351.5870544327406,-1220.6322691212176,-0.10859259548479479,51.49703487376359,51.508,-0.1281,run_01
94.0,1351.4290405919535,-1219.3917744276246,-0.10859487609254487,51.49704601731702,51.508,-0.1281,run_01
95.0,1351.025680386689,-1218.2129367509056,-0.10860069777503555,51.49705660699605,51.508,-0.1281,run_01
96.0,1350.5817059693086,-1217.0443056591662,-0.10860710564090394,51.49706710498776,51.508,-0.1281,run_01
97.0,1351.190067516297,-1216.3363818766961,-0.1085983251818505,51.4970734643753,51.508,-0.1281,run_01
98.0,1352.3464768258689,-1215.8683907105772,-0.10858163477029839,51.49707766841147,51.508,-0.1281,run_01
99.0,1353.502886342725,-1215.4003998128342,-0.10856494435575458,51.497081872445236,51.508,-0.1281,run_01
100.0,1354.6592960671112,-1214.9324091912558,-0.10854825393821547,51.49708607647651,51.508,-0.1281,run_01
101.0,1355.815705999056,-1214.464418834513,-0.1085315635176807,51.49709028050542,51.508,-0.1281,run_01
102.0,1356.972116138394,-1213.9964287489784,-0.10851487309415261,51.497094484531885,51.508,-0.1281,run_01
103.0,1358.1285264852356,-1213.5284389332355,-0.10849818266762964,51.49709868855593,51.508,-0.1281,run_01
104.0,1359.2849370394981,-1213.0604493908254,-0.10848149223811299,51.497102892577516,51.508,-0.1281,run_01
105.0,1360.4413478010433,-1212.592460117499,-0.10846480180560461,51.497107096596686,51.508,-0.1281,run_01
106.0,1361.5977587702853,-1212.1244711139648,-0.10844811137009856,51.49711130061343,51.508,-0.1281,run_01
107.0,1362.7541699468368,-1211.6564823816386,-0.10843142093160042,51.49711550462774,51.508,-0.1281,run_01
108.0,1363.9105813307826,-1211.1884939169802,-0.10841473049010895,51.497119708639644,51.508,-0.1281,run_01
109.0,1365.0669929222329,-1210.7205057256542,-0.1083980400456226,51.4971239126491,51.508,-0.1281,run_01
110.0,1366.2234047213506,-1210.2525178027042,-0.10838134959813898,51.497128116656135,51.508,-0.1281,run_01
111.0,1367.3798167276968,-1209.7845301516704,-0.10836465914766445,51.49713232066073,51.508,-0.1281,run_01
112.0,1368.536228941518,-1209.3165427683043,-0.10834796869419544,51.49713652466293,51.508,-0.1281,run_01
113.0,1369.6926413628164,-1208.8485556575624,-0.1083312782377319,51.49714072866267,51.508,-0.1281,run_01
114.0,1370.8490539915076,-1208.3805688144885,-0.10831458777827509,51.49714493266001,51.508,-0.1281,run_01
115.0,1372.0054668276462,-1207.912582244747,-0.10829789731582418,51.49714913665489,51.508,-0.1281,run_01
116.0,1373.1618798713446,-1207.4445959433813,-0.10828120685037758,51.497153340647365,51.508,-0.1281,run_01
117.0,1374.3182931223266,-1206.9766099132237,-0.10826451638193926,51.4971575446374,51.508,-0.1281,run_01
118.0,1375.4747065808663,-1206.5086241542745,-0.10824782591050527,51.497161748625004,51.508,-0.1281,run_01
119.0,1376.6311202470474,-1206.040638663701,-0.1082311354360744,51.49716595261019,51.508,-0.1281,run_01
120.0,1377.7875341203462,-1205.5726534443356,-0.1082144449586542,51.497170156592944,51.508,-0.1281,run_01
121.0,1378.9439482012863,-1205.1046684954704,-0.10819775447823714,51.49717436057327,51.508,-0.1281,run_01
122.0,1380.100362489537,-1204.6366838149809,-0.10818106399482796,51.49717856455118,51.508,-0.1281,run_01
123.0,1381.2567769852913,-1204.1686994071158,-0.1081643735084239,51.49718276852664,51.508,-0.1281,run_01
124.0,1382.4131916885487,-1203.7007152676267,-0.10814768301902493,51.4971869724997,51.508,-0.1281,run_01
125.0,1383.569606599255,-1203.2327314000538,-0.10813099252663189,51.4971911764703,51.508,-0.1281,run_01
126.0,1384.7260217172993,-1202.7647478022727,-0.10811430203124632,51.49719538043849,51.508,-0.1281,run_01
127.0,1385.8824370430398,-1202.2967644735759,-0.1080976115328631,51.49719958440426,51.508,-0.1281,run_01
128.0,1387.0388525760084,-1201.828781416795,-0.10808092103148895,51.497203788367585,51.508,-0.1281,run_01
129.0,1388.1952683165352,-1201.3607986298064,-0.10806423052711912,51.49720799232849,51.508,-0.1281,run_01
130.0,1389.3516842644008,-1200.8928161126096,-0.10804754001975679,51.497212196286966,51.508,-0.1281,run_01
131.0,1390.508100419797,-1200.424833865913,-0.10803084950939917,51.49721640024302,51.508,-0.1281,run_01
132.0,1391.6645167826684,-1199.9568518890082,-0.10801415899604706,51.49722060419664,51.508,-0.1281,run_01
133.0,1392.8209333528798,-1199.4888701826037,-0.10799746847970244,51.49722480814784,51.508,-0.1281,run_01
134.0,1393.9773501306215,-1199.0208887481156,-0.10798077796036254,51.49722901209659,51.508,-0.1281,run_01
135.0,1395.1337671158115,-1198.5529075820032,-0.10796408743802853,51.497233216042936,51.508,-0.1281,run_01
136.0,1396.2901843083944,-1198.084926687099,-0.10794739691270124,51.49723741998684,51.508,-0.1281,run_01
137.0,1397.4466017084535,-1197.6169460619867,-0.10793070638437945,51.49724162392832,51.508,-0.1281,run_01
138.0,1398.6030193159336,-1197.1489657066663,-0.10791401585306395,51.49724582786738,51.508,-0.1281,run_01
139.0,1399.7594371308344,-1196.6809856246787,-0.10789732531875477,51.49725003180398,51.508,-0.1281,run_01
140.0,1400.915855153294,-1196.2130058089424,-0.10788063478144991,51.4972542357382,51.508,-0.1281,run_01
141.0,1402.0722733831456,-1195.7450262658306,-0.10786394424115174,51.497258439669956,51.508,-0.1281,run_01
142.0,1402.8032818351144,-1195.155966112733,-0.10785339362398667,51.49726373128735,51.508,-0.1281,run_01
143.0,1402.0644114329707,-1194.148546864231,-0.10786405771237939,51.49727278108843,51.508,-0.1281,run_01
144.0,1401.327880303011,-1193.139425165968,-0.10787468803814572,51.49728184618288,51.508,-0.1281,run_01
145.0,1400.6019915532315,-1192.122558680095,-0.10788516476284395,51.49729098084994,51.508,-0.1281,run_01
146.0,1399.8761025154322,-1191.1056922926498,-0.10789564149169917,51.49730011551612,51.508,-0.1281,run_01
147.0,1399.1499195226081,-1190.0890369080319,-0.10790612246319606,51.497309248286825,51.508,-0.1281,run_01
148.0,1398.4236924889408,-1189.0724130409246,-0.10791660407033277,51.4973183807744,51.508,-0.1281,run_01
149.0,1397.7013457259368,-1188.0530132996273,-0.10792702967367067,51.497327538198086,51.508,-0.1281,run_01
150.0,1396.9760181555557,-1187.0357436779605,-0.107937498298888,51.49733667648658,51.508,-0.1281,run_01
151.0,1396.2506684598434,-1186.0184897608785,-0.1079479672434394,51.497345814633995,51.508,-0.1281,run_01
152.0,1395.5253184762212,-1185.0012359429325,-0.10795843619214619,51.49735495278052,51.508,-0.1281,run_01
153.0,1394.8005522247015,-1183.9835638326897,-0.10796889671586976,51.49736409468463,51.508,-0.1281,run_01
154.0,1394.076156222908,-1182.965626366802,-0.10797935189579312,51.497373238972465,51.508,-0.1281,run_01
155.0,1393.3517599335073,-1181.9476889986342,-0.10798980707986751,51.49738238325943,51.508,-0.1281,run_01
156.0,1392.6542111452031,-1180.9116065054502,-0.1079998747749804,51.49739169054682,51.508,-0.1281,run_01
157.0,1391.9852634901624,-1179.856193679715,-0.10800952967102544,51.49740117148154,51.508,-0.1281,run_01
158.0,1391.5948592133593,-1178.8246847470543,-0.10801516436109374,51.497410437683946,51.508,-0.1281,run_01
159.0,1392.4328906310434,-1177.8985967265453,-0.10800306908553779,51.497418756874175,51.508,-0.1281,run_01
160.0,1392.983508044226,-1176.8261063681844,-0.10799512204536983,51.49742839121899,51.508,-0.1281,run_01
161.0,1393.2349312980205,-1175.6012130966478,-0.107991493263117,51.49743939462246,51.508,-0.1281,run_01
162.0,1392.9606465345992,-1174.4137250100089,-0.10799545200466817,51.49745006200944,51.508,-0.1281,run_01
163.0,1392.3507065365009,-1173.3739767730613,-0.10800425524544639,51.49745940222677,51.508,-0.1281,run_01
164.0,1391.3653488850996,-1172.6075060465373,-0.10801847687492634,51.49746628755045,51.508,-0.1281,run_01
165.0,1390.3799909348786,-1171.8410355048316,-0.10803269850871915,51.497473172872475,51.508,-0.1281,run_01
166.0,1389.3946326853172,-1171.0745651472357,-0.10804692014683231,51.49748005819285,51.508,-0.1281,run_01
167.0,1388.4092741366892,-1170.3080949772907,-0.1080611417892619,51.49748694351153,51.508,-0.1281,run_01
168.0,1387.423915288939,-1169.5416249914556,-0.10807536343600872,51.49749382882856,51.508,-0.1281,run_01
169.0,1386.4385561420418,-1168.7751551904387,-0.1080895850870731,51.49750071414393,51.508,-0.1281,run_01
170.0,1385.453196695994,-1168.0086855770721,-0.10810380674245511,51.49750759945762,51.508,-0.1281,run_01
171.0,1384.4678369508256,-1167.2422161471077,-0.10811802840215431,51.49751448476965,51.508,-0.1281,run_01
172.0,1383.482476906482,-1166.4757469033775,-0.10813225006617151,51.49752137008002,51.508,-0.1281,run_01
173.0,1382.4971165629886,-1165.7092778458818,-0.10814647173450632,51.497528255388715,51.508,-0.1281,run_01
174.0,1381.5117559206774,-1164.9428089717878,-0.10816069340715397,51.49753514069575,51.508,-0.1281,run_01
175.0,1380.5263949788314,-1164.176340286053,-0.10817491508412477,51.497542026001106,51.508,-0.1281,run_01
176.0,1379.5410337379744,-1163.4098717844277,-0.1081891367654112,51.497548911304804,51.508,-0.1281,run_01
177.0,1378.5556721979135,-1162.6434034683289,-0.10820335845101603,51.49755579660684,51.508,-0.1281,run_01
178.0,1377.570310358814,-1161.87693533634,-0.10821758014093687,51.49756268190721,51.508,-0.1281,run_01
179.0,1376.5849482207855,-1161.1104673912935,-0.10823180183517213,51.497569567205915,51.508,-0.1281,run_01
180.0,1375.5995857833618,-1160.343999630357,-0.10824602353372856,51.497576452502955,51.508,-0.1281,run_01
181.0,1374.6142230469259,-1159.5775320556552,-0.10826024523660062,51.49758333779833,51.508,-0.1281,run_01
182.0,1373.6288600112039,-1158.8110646686039,-0.10827446694379227,51.49759022309201,51.508,-0.1281,run_01
183.0,1372.6434966765526,-1158.0445974642462,-0.10828868865529835,51.497597108384056,51.508,-0.1281,run_01
184.0,1371.6581330426163,-1157.278130447539,-0.108302910371124,51.49760399367442,51.508,-0.1281,run_01
185.0,1370.672769109558,-1156.511663613526,-0.10831713209126685,51.49761087896314,51.508,-0.1281,run_01
186.0,1369.6874048773786,-1155.7451969678714,-0.10833135381572692,51.49761776425016,51.508,-0.1281,run_01
187.0,1368.7020403461604,-1154.9787305063269,-0.10834557554450301,51.49762464953553,51.508,-0.1281,run_01
188.0,1367.7166755157111,-1154.2122642296006,-0.10835979727759788,51.49763153481924,51.508,-0.1281,run_01
189.0,1366.731310386278,-1153.4457981398166,-0.10837401901500798,51.497638420101275,51.508,-0.1281,run_01
190.0,1365.7459449575308,-1152.6793322341427,-0.10838824075673807,51.49764530538165,51.508,-0.1281,run_01
191.0,1364.760579229634,-1151.9128665154115,-0.10840246250278576,51.497652190660354,51.508,-0.1281,run_01
192.0,1363.7752132027547,-1151.1464009800818,-0.10841668425314867,51.497659075937406,51.508,-0.1281,run_01
193.0,1362.7898468766439,-1150.379935632403,-0.10843090600783037,51.49766596121277,51.508,-0.1281,run_01
194.0,1361.8044802514678,-1149.6134704695423,-0.10844512776682848,51.49767284648647,51.508,-0.1281,run_01
195.0,1360.8191133270311,-1148.8470054900833,-0.10845934953014578,51.49767973175853,51.508,-0.1281,run_01
196.0,1359.833746103585,-1148.0805406996913,-0.1084735712977787,51.49768661702889,51.508,-0.1281,run_01
197.0,1358.848378581072,-1147.314076091285,-0.10848779306972803,51.497693502297615,51.508,-0.1281,run_01
198.0,1357.8630107592173,-1146.5476116698212,-0.10850201484599774,51.49770038756466,51.508,-0.1281,run_01
199.0,1356.8776426383506,-1145.7811474345915,-0.10851623662658309,51.497707272830034,51.508,-0.1281,run_01
200.0,1355.892274218391,-1145.0146833841802,-0.10853045841148523,51.49771415809375,51.508,-0.1281,run_01
201.0,1354.9069054992287,-1144.2482195200032,-0.10854468020070575,51.49772104335579,51.508,-0.1281,run_01
202.0,1353.9215364809718,-1143.4817558413524,-0.10855890199424309,51.49772792861616,51.508,-0.1281,run_01
203.0,1352.936167163428,-1142.7152923461035,-0.10857312379210003,51.497734813874885,51.508,-0.1281,run_01
204.0,1351.950797546846,-1141.9488290392135,-0.10858734559427298,51.497741699131915,51.508,-0.1281,run_01
205.0,1350.9654276312529,-1141.182365915017,-0.10860156740076155,51.49774858438731,51.508,-0.1281,run_01
206.0,1349.9800574164558,-1140.415902977055,-0.1086157892115685,51.49775546964103,51.508,-0.1281,run_01
207.0,1348.994686902565,-1139.6494402267438,-0.10863001102669227,51.49776235489306,51.508,-0.1281,run_01
208.0,1348.0093160893052,-1138.88297765771,-0.10864423284613682,51.49776924014347,51.508,-0.1281,run_01
209.0,1347.0239449770065,-1138.1165152784508,-0.10865845466989739,51.497776125392164,51.508,-0.1281,run_01
210.0,1346.0385735658074,-1137.3500530818858,-0.10867267649797198,51.497783010639225,51.508,-0.1281,run_01
211.0,1345.053201855294,-1136.583591071555,-0.10868689833036656,51.49778989588461,51.508,-0.1281,run_01
212.0,1344.0678298457408,-1135.8171292467505,-0.10870112016707716,51.49779678112833,51.508,-0.1281,run_01
213.0,1343.082457536848,-1135.0506676088885,-0.10871534200810813,51.497803666370366,51.508,-0.1281,run_01
214.0,1342.0970849289986,-1134.2842061551366,-0.10872956385345392,51.497810551610755,51.508,-0.1281,run_01
215.0,1341.1117120218066,-1133.5177448876188,-0.10874378570312013,51.497817436849466,51.508,-0.1281,run_01
216.0,1340.126338815742,-1132.7512838049195,-0.10875800755709993,51.49782432208652,51.508,-0.1281,run_01
217.0,1339.1409653104747,-1131.9848229056217,-0.10877222941539813,51.49783120732192,51.508,-0.1281,run_01
218.0,1338.1555915060842,-1131.2183621946829,-0.10878645127801355,51.49783809255564,51.508,-0.1281,run_01
219.0,1337.170217402408,-1130.4519016699785,-0.10880067314494855,51.49784497778768,51.508,-0.1281,run_01
220.0,1336.1848429997767,-1129.6854413279677,-0.10881489501619837,51.49785186301808,51.508,-0.1281,run_01
221.0,1335.19946829783,-1128.9189811728993,-0.1088291168917682,51.4978587482468,51.508,-0.1281,run_01
222.0,1334.2140932969287,-1128.1525212033573,-0.10884333877165282,51.49786563347385,51.508,-0.1281,run_01
223.0,1333.2287179968225,-1127.3860614186335,-0.10885756065585585,51.497872518699246,51.508,-0.1281,run_01
224.0,1332.2433423976229,-1126.619601819436,-0.10887178254437568,51.49787940392297,51.508,-0.1281,run_01
225.0,1331.2579664991083,-1125.8531424071807,-0.10888600443721554,51.497886289145015,51.508,-0.1281,run_01
226.0,1330.272590301612,-1125.0866831776193,-0.10890022633437056,51.49789317436542,51.508,-0.1281,run_01
227.0,1329.287213804965,-1124.3202241357087,-0.10891444823584322,51.49790005958414,51.508,-0.1281,run_01
228.0,1328.3018370090333,-1123.5537652800322,-0.10892867014163544,51.49790694480119,51.508,-0.1281,run_01
229.0,1327.3164599142553,-1122.7873066070497,-0.10894289205174092,51.49791383001659,51.508,-0.1281,run_01
230.0,1326.3310825201627,-1122.0208481231339,-0.10895711396616638,51.4979207152303,51.508,-0.1281,run_01
231.0,1325.345704826894,-1121.2543898212036,-0.10897133588490983,51.497927600442374,51.508,-0.1281,run_01
232.0,1324.3603268346421,-1120.4879317062162,-0.10898555780796851,51.49793448565277,51.508,-0.1281,run_01
233.0,1323.3749485431583,-1119.7214737774627,-0.10899977973534598,51.49794137086149,51.508,-0.1281,run_01
234.0,1322.3895699526076,-1118.9550160321114,-0.10901400166703988,51.49794825606856,51.508,-0.1281,run_01
235.0,1321.4041910627448,-1118.1885584737026,-0.10902822360305373,51.497955141273955,51.508,-0.1281,run_01
236.0,1320.4188118737047,-1117.4221011008199,-0.1090424455433856,51.49796202647768,51.508,-0.1281,run_01
237.0,1319.433432385736,-1116.6556439141716,-0.10905666748803189,51.497968911679735,51.508,-0.1281,run_01
238.0,1318.448052598673,-1115.8891869102172,-0.10907088943699501,51.49797579688015,51.508,-0.1281,run_01
239.0,1317.4626725122423,-1115.1227300953294,-0.10908511139027888,51.49798268207886,51.508,-0.1281,run_01
240.0,1316.4772921268552,-1114.3562734638438,-0.10909933334787758,51.49798956727593,51.508,-0.1281,run_01
241.0,1315.4919114422917,-1113.589817017176,-0.10911355530979429,51.497996452471334,51.508,-0.1281,run_01
242.0,1314.5065304585514,-1112.823360757451,-0.10912777727602899,51.49800333766506,51.508,-0.1281,run_01
243.0,1313.5211491758005,-1112.056904683252,-0.10914199924657932,51.498010222857125,51.508,-0.1281,run_01
244.0,1312.5357675937903,-1111.2904487924552,-0.10915622122144883,51.498017108047534,51.508,-0.1281,run_01
245.0,1311.5503857125489,-1110.5239930900168,-0.10917044320063714,51.49802399323626,51.508,-0.1281,run_01
246.0,1310.565003532379,-1109.7575375702725,-0.10918466518413987,51.498030878423336,51.508,-0.1281,run_01
247.0,1309.5796210530054,-1108.9910822367622,-0.109198887171961,51.49803776360874,51.508,-0.1281,run_01
248.0,1308.5942382743729,-1108.2246270909027,-0.10921310916410132,51.498044648792465,51.508,-0.1281,run_01
249.0,1307.6088551966739,-1107.4581721291531,-0.10922733116055805,51.49805153397453,51.508,-0.1281,run_01
250.0,1306.6234718198814,-1106.69171735293,-0.10924155316133159,51.49805841915494,51.508,-0.1281,run_01
251.0,1305.638088143995,-1105.925262762941,-0.10925577516642195,51.498065304333664,51.508,-0.1281,run_01
252.0,1304.6527041688223,-1105.158808357062,-0.10926999717583188,51.49807218951074,51.508,-0.1281,run_01
253.0,1303.667319894611,-1104.3923541374177,-0.10928421918955783,51.49807907468614,51.508,-0.1281,run_01
254.0,1302.6819353213602,-1103.6259001025912,-0.10929844120759981,51.49808595985988,51.508,-0.1281,run_01
