timestamp_s,true_x,true_y,lon,lat,reference_origin_lat,reference_origin_lon,dataset_id
27.0,1542.9237911845892,-1302.2969004627826,-0.10583103964553428,51.49630126789853,51.508,-0.1281,dataset
28.0,1543.4394873968447,-1301.158276496355,-0.1058235966217302,51.49631149633165,51.508,-0.1281,dataset
29.0,1543.955183845334,-1300.019652588701,-0.10581615359451657,51.496321724764236,51.508,-0.1281,dataset
30.0,1544.470880529644,-1298.8810287433612,-0.10580871056389934,51.49633195319627,51.508,-0.1281,dataset
31.0,1544.986577450215,-1297.7424049589195,-0.10580126752987218,51.49634218162775,51.508,-0.1281,dataset
32.0,1545.5022746068282,-1296.603781233251,-0.10579382449243822,51.49635241005871,51.508,-0.1281,dataset
33.0,1546.0179719997573,-1295.4651575677726,-0.10578638145159353,51.496362638489124,51.508,-0.1281,dataset
34.0,1546.5336696287552,-1294.3265339610678,-0.10577893840734166,51.49637286691902,51.508,-0.1281,dataset
35.0,1547.0493674937657,-1293.187910417385,-0.10577149535968343,51.496383095348335,51.508,-0.1281,dataset
36.0,1546.352616900219,-1292.4746403072875,-0.10578155153448175,51.49638950276275,51.508,-0.1281,dataset
37.0,1545.241634908879,-1291.9066917320495,-0.10579758629527877,51.496394604731606,51.508,-0.1281,dataset
38.0,1544.1442448243556,-1291.3137787425878,-0.10581342488460202,51.49639993095961,51.508,-0.1281,dataset
39.0,1543.0949097524526,-1290.6381250453956,-0.10582856989775709,51.49640600046004,51.508,-0.1281,dataset
40.0,1542.045574398231,-1289.9624715641785,-0.10584371491498684,51.49641206995853,51.508,-0.1281,dataset
41.0,1540.9962387619119,-1289.2868182911475,-0.10585885993628812,51.49641813945515,51.508,-0.1281,dataset
42.0,1539.94690284344,-1288.6111652305513,-0.10587400496166167,51.49642420894986,51.508,-0.1281,dataset
43.0,1538.897566642622,-1287.9355123838056,-0.10588914999111033,51.49643027844265,51.508,-0.1281,dataset
44.0,1537.9016045715045,-1287.1838823813537,-0.10590352467377644,51.49643703044985,51.508,-0.1281,dataset
45.0,1536.9139978978833,-1286.4203584086092,-0.10591777876330849,51.49644388930239,51.508,-0.1281,dataset
46.0,1535.9263909255255,-1285.6568346235154,-0.10593203285715219,51.49645074815325,51.508,-0.1281,dataset
47.0,1534.938783654599,-1284.8933110232397,-0.10594628695530513,51.49645760700245,51.508,-0.1281,dataset
48.0,1533.9511760848536,-1284.1297876106146,-0.1059605410577709,51.49646446584996,51.508,-0.1281,dataset
49.0,1532.9635682164828,-1283.3662643828077,-0.10597479516454673,51.49647132469582,51.508,-0.1281,dataset
50.0,1531.9759600493487,-1282.6027413433594,-0.1059890492756346,51.49647818353998,51.508,-0.1281,dataset
51.0,1530.9883515835886,-1281.8392184901454,-0.10600330339103253,51.49648504238247,51.508,-0.1281,dataset
52.0,1530.0007428190936,-1281.0756958224579,-0.10601755751074207,51.49649190122329,51.508,-0.1281,dataset
53.0,1529.013133755864,-1280.3121733410046,-0.10603181163476326,51.49649876006244,51.508,-0.1281,dataset
54.0,1528.0255243940355,-1279.5486510457856,-0.1060460657630941,51.49650561889991,51.508,-0.1281,dataset
55.0,1527.0379147334713,-1278.7851289382172,-0.10606031989573658,51.4965124777357,51.508,-0.1281,dataset
56.0,1526.050304773979,-1278.0216070133426,-0.10607457403269349,51.49651933656985,51.508,-0.1281,dataset
57.0,1525.0626945160816,-1277.2580852789513,-0.10608882817395726,51.49652619540229,51.508,-0.1281,dataset
58.0,1524.0750839594198,-1276.494563729378,-0.10610308231953308,51.49653305423306,51.508,-0.1281,dataset
59.0,1523.0874731040246,-1275.7310423646227,-0.10611733646942052,51.49653991306218,51.508,-0.1281,dataset
60.0,1522.0998619498928,-1274.967521188226,-0.10613159062361961,51.496546771889605,51.508,-0.1281,dataset
61.0,1521.1122504969978,-1274.204000198772,-0.10614584478213074,51.496553630715354,51.508,-0.1281,dataset
62.0,1520.1246387456426,-1273.4404793941362,-0.10616009894494953,51.49656048953944,51.508,-0.1281,dataset
63.0,1519.137026695414,-1272.676958777859,-0.10617435311208195,51.49656734836183,51.508,-0.1281,dataset
64.0,1518.1494143465045,-1271.913438345692,-0.10618860728352522,51.49657420718257,51.508,-0.1281,dataset
65.0,1517.161801698806,-1271.1499180997591,-0.10620286145928091,51.49658106600164,51.508,-0.1281,dataset
66.0,1516.174188752591,-1270.3863980407689,-0.10621711563934506,51.496587924819025,51.508,-0.1281,dataset
67.0,1515.1865755076958,-1269.622878168721,-0.10623136982372007,51.496594783634734,51.508,-0.1281,dataset
68.0,1514.1989619639544,-1268.8593584821995,-0.1062456240124083,51.49660164244877,51.508,-0.1281,dataset
69.0,1513.2113481214778,-1268.0958389847447,-0.10625987820540816,51.496608501261115,51.508,-0.1281,dataset
70.0,1512.2237339804308,-1267.3323196692756,-0.10627413240271728,51.49661536007183,51.508,-0.1281,dataset
71.0,1511.2361195405106,-1266.5688005442896,-0.10628838660434003,51.49662221888082,51.508,-0.1281,dataset
72.0,1510.2485048021301,-1265.8052816034135,-0.10630264081027045,51.49662907768816,51.508,-0.1281,dataset
73.0,1509.260889764766,-1265.0417628480639,-0.10631689502051608,51.49663593649384,51.508,-0.1281,dataset
74.0,1508.2732744290513,-1264.2782442803646,-0.1063311492350678,51.49664279529783,51.508,-0.1281,dataset
75.0,1507.2856587942445,-1263.5147258981917,-0.10634540345393631,51.49664965410015,51.508,-0.1281,dataset
76.0,1506.2980428609758,-1262.7512077036695,-0.1063596576771125,51.49665651290079,51.508,-0.1281,dataset
77.0,1505.3104266290559,-1261.9876896939652,-0.1063739119045991,51.496663371699775,51.508,-0.1281,dataset
78.0,1504.3228100982622,-1261.2241718719115,-0.10638816613639936,51.49667023049707,51.508,-0.1281,dataset
79.0,1503.3351932689252,-1260.4606542353843,-0.10640242037250847,51.49667708929269,51.508,-0.1281,dataset
80.0,1502.3475761406323,-1259.6971367872156,-0.10641667461293239,51.49668394808663,51.508,-0.1281,dataset
81.0,1501.359958713907,-1258.9336195238652,-0.10643092885766359,51.496690806878895,51.508,-0.1281,dataset
82.0,1500.372340988335,-1258.1701024453328,-0.10644518310670802,51.496697665669515,51.508,-0.1281,dataset
83.0,1499.384722964111,-1257.4065855551592,-0.10645943736006289,51.49670452445844,51.508,-0.1281,dataset
84.0,1498.3971046412064,-1256.6430688512198,-0.1064736916177286,51.49671138324568,51.508,-0.1281,dataset
85.0,1497.409486019567,-1255.879552333515,-0.10648794587970595,51.49671824203126,51.508,-0.1281,dataset
86.0,1496.4218670991913,-1255.1160360006281,-0.10650220014599494,51.49672510081517,51.508,-0.1281,dataset
87.0,1495.43424788008,-1254.3525198568082,-0.10651645441659557,51.49673195959739,51.508,-0.1281,dataset
88.0,1494.4466283624533,-1253.5890038978064,-0.10653070869150466,51.49673881837794,51.508,-0.1281,dataset
89.0,1493.45900854598,-1252.825488125747,-0.106544962970727,51.496745677156824,51.508,-0.1281,dataset
90.0,1492.471388430773,-1252.0619725385059,-0.10655921725426094,51.496752535934036,51.508,-0.1281,dataset
91.0,1491.4837680169674,-1251.2984571396232,-0.10657347154210456,51.496759394709564,51.508,-0.1281,dataset
92.0,1490.4961473044812,-1250.534941925559,-0.10658772583425902,51.49676625348343,51.508,-0.1281,dataset
93.0,1489.5085262931761,-1249.771426898437,-0.1066019801307263,51.49677311225561,51.508,-0.1281,dataset
94.0,1488.5209049833015,-1249.0079120561334,-0.10661623443150285,51.496779971026136,51.508,-0.1281,dataset
95.0,1487.533283374525,-1248.2443974043126,-0.10663048873659343,51.49678682979495,51.508,-0.1281,dataset
96.0,1486.545661467097,-1247.4808829351857,-0.10664474304599443,51.49679368856212,51.508,-0.1281,dataset
97.0,1485.5580392610705,-1246.7173686544174,-0.10665899735970509,51.4968005473276,51.508,-0.1281,dataset
98.0,1484.5704167561705,-1245.9538545591754,-0.10667325167772938,51.49680740609142,51.508,-0.1281,dataset
99.0,1483.5827939529208,-1245.1903406494598,-0.10668750600005976,51.49681426485357,51.508,-0.1281,dataset
100.0,1482.5951708506316,-1244.4268269281029,-0.10670176032670615,51.49682112361402,51.508,-0.1281,dataset
101.0,1481.6075474498011,-1243.6633133901478,-0.10671601465766137,51.49682798237283,51.508,-0.1281,dataset
102.0,1480.6175597551116,-1242.9028892140518,-0.10673030311237988,51.49683481337943,51.508,-0.1281,dataset
103.0,1479.6266543079075,-1242.1436641181806,-0.1067446048129855,51.49684163361451,51.508,-0.1281,dataset
104.0,1478.635748562739,-1241.3844392113763,-0.10675890651789163,51.49684845384788,51.508,-0.1281,dataset
105.0,1477.6448425194135,-1240.6252144900982,-0.10677320822710105,51.49685527407959,51.508,-0.1281,dataset
106.0,1476.653936178096,-1239.865989957887,-0.10678750994061137,51.49686209430961,51.508,-0.1281,dataset
107.0,1475.6681685607527,-1239.100128815385,-0.10680173748711416,51.49686897415731,51.508,-0.1281,dataset
108.0,1474.6892873022232,-1238.3253740727482,-0.1068158656430623,51.49687593389758,51.508,-0.1281,dataset
109.0,1473.7104057433883,-1237.550619513513,-0.10682999380334471,51.4968828936362,51.508,-0.1281,dataset
110.0,1472.731523884303,-1236.77586513768,-0.10684412196796061,51.49688985337317,51.508,-0.1281,dataset
111.0,1471.7526417248846,-1236.0011109459572,-0.10685825013691123,51.496896813108485,51.508,-0.1281,dataset
112.0,1470.773759265299,-1235.2263569348036,-0.10687237831019415,51.49690377284218,51.508,-0.1281,dataset
113.0,1469.7948765054068,-1234.4516031063436,-0.1068865064878114,51.496910732574236,51.508,-0.1281,dataset
114.0,1468.8159934454018,-1233.676849462702,-0.10690063466976014,51.496917692304635,51.508,-0.1281,dataset
115.0,1467.8371100850359,-1232.902096001754,-0.10691476285604398,51.496924652033385,51.508,-0.1281,dataset
116.0,1466.8582264246122,-1232.1273427234999,-0.10692889104665855,51.4969316117605,51.508,-0.1281,dataset
117.0,1465.8793424638554,-1231.3525896272315,-0.10694301924160782,51.49693857148598,51.508,-0.1281,dataset
118.0,1464.900458202765,-1230.5778367122407,-0.10695714744089178,51.496945531209825,51.508,-0.1281,dataset
119.0,1463.9215736414794,-1229.8030839834842,-0.10697127564450847,51.496952490932,51.508,-0.1281,dataset
120.0,1462.9426887799432,-1229.0283314367132,-0.10698540385245865,51.49695945065255,51.508,-0.1281,dataset
121.0,1461.9638036184033,-1228.253579071928,-0.10699953206473876,51.49696641037145,51.508,-0.1281,dataset
122.0,1460.9849181562838,-1227.478826891961,-0.10701366028135714,51.496973370088696,51.508,-0.1281,dataset
123.0,1460.0060323941325,-1226.7040748946877,-0.10702778850230586,51.4969803298043,51.508,-0.1281,dataset
124.0,1459.0271463317038,-1225.9293230794,-0.10704191672758849,51.49698728951827,51.508,-0.1281,dataset
125.0,1458.0482599689703,-1225.1545714482227,-0.10705604495720539,51.49699424923059,51.508,-0.1281,dataset
126.0,1457.069373306012,-1224.3798199969065,-0.10707017319115543,51.49700120894129,51.508,-0.1281,dataset
127.0,1456.0904863428323,-1223.6050687311163,-0.10708430142943855,51.497008168650325,51.508,-0.1281,dataset
128.0,1455.1115990794287,-1222.830317647312,-0.10709842967205478,51.49701512835773,51.508,-0.1281,dataset
129.0,1454.1327115157471,-1222.0555667483259,-0.10711255791900492,51.49702208806347,51.508,-0.1281,dataset
130.0,1453.1538236519525,-1221.2808160299091,-0.10712668617028659,51.49702904776758,51.508,-0.1281,dataset
131.0,1452.1749354876586,-1220.5060654963106,-0.10714081442590535,51.497036007470044,51.508,-0.1281,dataset
132.0,1451.1960470234185,-1219.7313151454057,-0.10715494268585321,51.497042967170856,51.508,-0.1281,dataset
133.0,1450.2171582587896,-1218.9565649743622,-0.10716907095013659,51.497049926870055,51.508,-0.1281,dataset
134.0,1449.238269193909,-1218.181814989553,-0.10718319921875348,51.497056886567584,51.508,-0.1281,dataset
135.0,1448.2593798288895,-1217.407065188146,-0.10719732749170226,51.497063846263465,51.508,-0.1281,dataset
136.0,1447.2804901636464,-1216.632315567308,-0.10721145576898415,51.49707080595772,51.508,-0.1281,dataset
137.0,1446.301600198015,-1215.857566129872,-0.10722558405060155,51.49707776565033,51.508,-0.1281,dataset
138.0,1445.3227099321878,-1215.0828168772543,-0.10723971233655165,51.49708472534128,51.508,-0.1281,dataset
139.0,1444.3438193661925,-1214.308067804498,-0.10725384062683407,51.49709168503062,51.508,-0.1281,dataset
140.0,1443.3649284998644,-1213.5333189172677,-0.10726796892145118,51.497098644718285,51.508,-0.1281,dataset
141.0,1442.3860373332025,-1212.7585702127315,-0.10728209722040301,51.49710560440431,51.508,-0.1281,dataset
142.0,1441.4071458665383,-1211.9838216908888,-0.10729622552368474,51.497112564088695,51.508,-0.1281,dataset
143.0,1440.4282540994855,-1211.209073352448,-0.10731035383130198,51.49711952377143,51.508,-0.1281,dataset
144.0,1439.449362032265,-1210.434325195285,-0.10732448214325153,51.49712648345254,51.508,-0.1281,dataset
145.0,1438.4704696647937,-1209.6595772208157,-0.10733861045953459,51.49713344313201,51.508,-0.1281,dataset
146.0,1437.4915769969618,-1208.8848294311645,-0.10735273878015274,51.49714040280982,51.508,-0.1281,dataset
147.0,1436.5126840291546,-1208.1100818249151,-0.10736686710510042,51.497147362485975,51.508,-0.1281,dataset
148.0,1435.5337907608202,-1207.3353343999433,-0.1073809954343856,51.49715432216051,51.508,-0.1281,dataset
149.0,1434.5548971924577,-1206.5605871576654,-0.10739512376800107,51.4971612818334,51.508,-0.1281,dataset
150.0,1433.5760033236497,-1205.7858400994974,-0.10740925210595287,51.49716824150464,51.508,-0.1281,dataset
151.0,1432.5971091547308,-1205.0110932240232,-0.10742338044823614,51.49717520117424,51.508,-0.1281,dataset
152.0,1431.61821468545,-1204.2363465319509,-0.10743750879485453,51.49718216084218,51.508,-0.1281,dataset
153.0,1430.6393199160832,-1203.4616000225724,-0.10745163714580405,51.49718912050849,51.508,-0.1281,dataset
154.0,1429.6604248463298,-1202.6868536944714,-0.10746576550108905,51.49719608017317,51.508,-0.1281,dataset
155.0,1428.681529476489,-1201.9121075511887,-0.1074798938607052,51.49720303983619,51.508,-0.1281,dataset
156.0,1427.7026338063722,-1201.1373615913078,-0.1074940222246552,51.49720999949756,51.508,-0.1281,dataset
157.0,1426.7237378360035,-1200.36261581058,-0.10750815059293874,51.49721695915732,51.508,-0.1281,dataset
158.0,1425.7448415652743,-1199.587870216795,-0.10752227896555737,51.4972239188154,51.508,-0.1281,dataset
159.0,1424.7659449945697,-1198.8131248035793,-0.10753640734250552,51.49723087847186,51.508,-0.1281,dataset
160.0,1423.787048123367,-1198.0383795758898,-0.10755053572379077,51.49723783812665,51.508,-0.1281,dataset
161.0,1422.8081509519682,-1197.2636345287697,-0.10756466410940872,51.49724479777982,51.508,-0.1281,dataset
162.0,1421.8292534802915,-1196.488889667176,-0.10757879249936059,51.49725175743133,51.508,-0.1281,dataset
163.0,1420.850355708447,-1195.7141449854435,-0.10759292089364475,51.497258717081216,51.508,-0.1281,dataset
164.0,1419.8714576364619,-1194.9394004871128,-0.10760704929226084,51.49726567672946,51.508,-0.1281,dataset
165.0,1418.892559264061,-1194.1646561736004,-0.10762117769521282,51.49727263637604,51.508,-0.1281,dataset
166.0,1417.8116579876225,-1193.570495739628,-0.10763677830219653,51.49727797381003,51.508,-0.1281,dataset
167.0,1416.645746982474,-1193.12683493903,-0.10765360585135925,51.49728195928281,51.508,-0.1281,dataset
168.0,1415.4763030210154,-1192.695553939657,-0.10767048439154593,51.497285833545945,51.508,-0.1281,dataset
169.0,1414.252865726062,-1192.4534774003807,-0.10768814221545996,51.497288008156495,51.508,-0.1281,dataset
170.0,1413.0294283073172,-1192.2114011563883,-0.10770580004116065,51.497290182764395,51.508,-0.1281,dataset
171.0,1412.8326994987115,-1191.2054004394638,-0.10770863942056776,51.497299219822594,51.508,-0.1281,dataset
172.0,1412.9563880878163,-1189.9609925653237,-0.1077068542278688,51.497310398528725,51.508,-0.1281,dataset
173.0,1413.080803527916,-1188.716657874916,-0.10770505854455709,51.497321576577434,51.508,-0.1281,dataset
174.0,1413.2062672323127,-1187.4724287326574,-0.10770324773168669,51.49733275367799,51.508,-0.1281,dataset
175.0,1413.3317310056843,-1186.2281995953556,-0.10770143691782076,51.4973439307785,51.508,-0.1281,dataset
176.0,1413.4571948479486,-1184.9839704651351,-0.10769962610296052,51.497355107878946,51.508,-0.1281,dataset
177.0,1413.5826587592976,-1183.7397413412875,-0.10769781528710318,51.497366284979336,51.508,-0.1281,dataset
178.0,1413.7081227393464,-1182.495512225229,-0.10769600447025429,51.497377462079655,51.508,-0.1281,dataset
179.0,1413.8337005901035,-1181.2512961668199,-0.10769419200991381,51.49738863906268,51.508,-0.1281,dataset
180.0,1413.980527272792,-1180.0094549626563,-0.10769207286599079,51.49739979471202,51.508,-0.1281,dataset
181.0,1414.1244427472143,-1178.7672362543542,-0.10768999573942588,51.497410953752535,51.508,-0.1281,dataset
182.0,1414.2683582992336,-1177.5250175552576,-0.10768791861174101,51.49742211279297,51.508,-0.1281,dataset
183.0,1414.4122739294558,-1176.282798862534,-0.10768584148292745,51.49743327183335,51.508,-0.1281,dataset
184.0,1414.5561896373024,-1175.0405801775998,-0.10768376435299354,51.49744443087366,51.508,-0.1281,dataset
185.0,1414.688042700209,-1173.7970436551059,-0.10768186132275492,51.49745560175231,51.508,-0.1281,dataset
186.0,1414.8142233871345,-1172.552887428912,-0.10768004016170298,51.49746677819784,51.508,-0.1281,dataset
187.0,1414.9404041433927,-1171.3087312097991,-0.10767821899965034,51.497477954643315,51.508,-0.1281,dataset
188.0,1415.0665849687628,-1170.0645749984758,-0.10767639783660021,51.49748913108872,51.508,-0.1281,dataset
189.0,1414.3769515321085,-1169.2460402615561,-0.10768635128974399,51.497496484111366,51.508,-0.1281,dataset
190.0,1413.2886316645934,-1168.6355057559704,-0.10770205896897037,51.49750196863615,51.508,-0.1281,dataset
191.0,1412.2837267556158,-1167.9151761115024,-0.10771656272327494,51.49750843946744,51.508,-0.1281,dataset
192.0,1411.407881427069,-1167.0249714479714,-0.10772920376556717,51.49751643631199,51.508,-0.1281,dataset
193.0,1410.5320357918254,-1166.134766929604,-0.10774184481228595,51.49752443315524,51.508,-0.1281,dataset
194.0,1409.6561898496925,-1165.2445625571086,-0.10775448586343404,51.49753242999718,51.508,-0.1281,dataset
195.0,1408.7803436009724,-1164.3543583290684,-0.1077671269190071,51.497540426837816,51.508,-0.1281,dataset
196.0,1407.904497045475,-1163.4641542469003,-0.10777976797900786,51.49754842367715,51.508,-0.1281,dataset
197.0,1407.028650183308,-1162.5739503091877,-0.10779240904343478,51.49755642051518,51.508,-0.1281,dataset
198.0,1406.1534765891067,-1161.6830844138176,-0.10780504039061076,51.49756442329968,51.508,-0.1281,dataset
199.0,1405.2835008719169,-1160.7871090094125,-0.10781759671702568,51.49757247198368,51.508,-0.1281,dataset
200.0,1404.413524848084,-1159.8911337480463,-0.10783015304786635,51.497580520666396,51.508,-0.1281,dataset
201.0,1403.5435485178048,-1158.9951586275954,-0.10784270938312997,51.49758856934784,51.508,-0.1281,dataset
202.0,1402.6735718808823,-1158.0991836515998,-0.10785526572281935,51.497596618028,51.508,-0.1281,dataset
203.0,1401.8035949372927,-1157.20320882006,-0.10786782206693483,51.49760466670685,51.508,-0.1281,dataset
204.0,1400.9336176873087,-1156.3072341308512,-0.1078803784154725,51.49761271538442,51.508,-0.1281,dataset
205.0,1400.0636401307938,-1155.4112595846818,-0.10789293476843433,51.49762076406071,51.508,-0.1281,dataset
206.0,1399.19366226761,-1154.51528518226,-0.10790549112582229,51.49762881273571,51.508,-0.1281,dataset
207.0,1398.3236840977575,-1153.6193109235853,-0.10791804748763639,51.49763686140942,51.508,-0.1281,dataset
208.0,1397.4361669280784,-1152.7417222227405,-0.10793085698916746,51.49764474492285,51.508,-0.1281,dataset
209.0,1396.5050807048563,-1151.9098058159416,-0.10794429532119007,51.49765221815508,51.508,-0.1281,dataset
210.0,1395.5739941761485,-1151.0778895741335,-0.10795773365762174,51.497659691385834,51.508,-0.1281,dataset
211.0,1394.642907341571,-1150.2459734973165,-0.10797117199846802,51.4976671646151,51.508,-0.1281,dataset
212.0,1393.7118202011236,-1149.4140575869064,-0.1079846103437289,51.49767463784288,51.508,-0.1281,dataset
213.0,1392.7807327551366,-1148.582141839363,-0.10799804869339963,51.49768211106919,51.508,-0.1281,dataset
214.0,1391.8496450033624,-1147.7502262575185,-0.10801148704748378,51.497689584294015,51.508,-0.1281,dataset
215.0,1390.9185569458007,-1146.918310840665,-0.10802492540598134,51.49769705751736,51.508,-0.1281,dataset
216.0,1389.9442212868355,-1146.1382666391528,-0.10803898795546396,51.497704064773636,51.508,-0.1281,dataset
217.0,1388.9628745396049,-1145.3666313986014,-0.10805315169571666,51.497710996490945,51.508,-0.1281,dataset
218.0,1387.9815274921789,-1144.594996343576,-0.10806731544030208,51.497717928206576,51.508,-0.1281,dataset
219.0,1387.0001801452734,-1143.8233614698283,-0.10808147918920988,51.49772485992059,51.508,-0.1281,dataset
220.0,1386.0188324981991,-1143.0517267816067,-0.10809564294244998,51.49773179163293,51.508,-0.1281,dataset
221.0,1385.0374845513168,-1142.2800922767872,-0.10810980670001723,51.49773872334362,51.508,-0.1281,dataset
222.0,1384.0561363047614,-1141.5084579560776,-0.10812397046190964,51.49774565505266,51.508,-0.1281,dataset
223.0,1383.0747877583685,-1140.736823819478,-0.10813813422812958,51.49775258676005,51.508,-0.1281,dataset
224.0,1382.093438911863,-1139.9651898669886,-0.10815229799868105,51.497759518465784,51.508,-0.1281,dataset
225.0,1381.1120897658502,-1139.193556098609,-0.10816646177355528,51.49776645016986,51.508,-0.1281,dataset
226.0,1380.1307403198066,-1138.4219225136312,-0.10818062555275985,51.49777338187229,51.508,-0.1281,dataset
227.0,1379.1493905738444,-1137.650289113472,-0.10819478933629315,51.49778031357307,51.508,-0.1281,dataset
228.0,1378.168040528154,-1136.8786558960062,-0.1082089531241524,51.49778724527219,51.508,-0.1281,dataset
229.0,1377.1866901826259,-1136.1070228640667,-0.1082231169163392,51.497794176969656,51.508,-0.1281,dataset
230.0,1376.2053395373719,-1135.3353900126967,-0.10823728071285194,51.4978011086655,51.508,-0.1281,dataset
231.0,1375.2239885923345,-1134.563757346853,-0.10825144451369142,51.49780804035967,51.508,-0.1281,dataset
232.0,1374.2426373471837,-1133.792124864411,-0.10826560831886245,51.4978149720522,51.508,-0.1281,dataset
233.0,1373.2612858023624,-1133.0204925682035,-0.1082797721283586,51.49782190374305,51.508,-0.1281,dataset
234.0,1372.279933957564,-1132.2488604539817,-0.10829393594218431,51.49782883543227,51.508,-0.1281,dataset
235.0,1371.2985818129575,-1131.4772285231618,-0.10830809976033713,51.497835767119845,51.508,-0.1281,dataset
236.0,1370.3172293685682,-1130.70559677716,-0.10832226358281671,51.497842698805755,51.508,-0.1281,dataset
237.0,1369.335876624286,-1129.9339652159763,-0.10833642740962464,51.49784963049001,51.508,-0.1281,dataset
238.0,1368.3545235801114,-1129.1623338374866,-0.10835059124076091,51.497856562172615,51.508,-0.1281,dataset
239.0,1367.3731702362095,-1128.3907026423985,-0.10836475507622312,51.49786349385358,51.508,-0.1281,dataset
240.0,1366.391816592469,-1127.619071633545,-0.10837891891601288,51.49787042553287,51.508,-0.1281,dataset
241.0,1365.4104626487829,-1126.847440807385,-0.10839308276013176,51.49787735721052,51.508,-0.1281,dataset
242.0,1364.4291084052036,-1126.0758101639192,-0.10840724660857899,51.497884288886524,51.508,-0.1281,dataset
243.0,1363.4477538619788,-1125.3041797059793,-0.10842141046135098,51.49789122056087,51.508,-0.1281,dataset
244.0,1362.4663990189458,-1124.5325494314416,-0.1084355743184501,51.49789815223356,51.508,-0.1281,dataset
245.0,1361.4850438759365,-1123.7609193403055,-0.10844973817987877,51.497905083904605,51.508,-0.1281,dataset
246.0,1360.5036884331441,-1122.9892894325715,-0.10846390204563418,51.497912015574,51.508,-0.1281,dataset
247.0,1359.5223326904327,-1122.2176597110717,-0.10847806591571832,51.49791894724173,51.508,-0.1281,dataset
248.0,1358.5409766478294,-1121.4460301708496,-0.10849222979013079,51.49792587890782,51.508,-0.1281,dataset
249.0,1357.5596203054429,-1120.6744008154456,-0.10850639366887002,51.49793281057226,51.508,-0.1281,dataset
250.0,1356.5782636633296,-1119.9027716441517,-0.1085205575519352,51.49793974223504,51.508,-0.1281,dataset
251.0,1355.596906721351,-1119.1311426562595,-0.10853472143932831,51.49794667389618,51.508,-0.1281,dataset
252.0,1354.615549479286,-1118.3595138531855,-0.10854888533105257,51.49795360555565,51.508,-0.1281,dataset
253.0,1353.6341919375784,-1117.5878852342216,-0.10856304922710155,51.49796053721347,51.508,-0.1281,dataset
254.0,1352.6528340961415,-1116.8162567972433,-0.10857721312747651,51.49796746886966,51.508,-0.1281,dataset
